,jurisdiccion_aplicacion,jurisdiccion_aplicacion_id,fecha_aplicacion,Vacunas1,Vacunas2,Casos,id,provincia,poblacion_2021_est,Vacunas_Acum,Porcentaje_Poblacion_Vacunada
1240,Corrientes,18,2021-07-22,10342,1387,516.0,18,Corrientes,1130320,527302,0.46650682992426923
1241,Corrientes,18,2021-07-23,7849,313,333.0,18,Corrientes,1130320,535151,0.47345088116639533
1242,Corrientes,18,2021-07-24,4946,19,483.0,18,Corrientes,1130320,540097,0.47782663316582913
1243,Corrientes,18,2021-07-25,3264,2,370.0,18,Corrientes,1130320,543361,0.48071431099157763
1244,Corrientes,18,2021-07-26,1797,191,317.0,18,Corrientes,1130320,545158,0.4823041262651285
1245,Corrientes,18,2021-07-27,3748,496,631.0,18,Corrientes,1130320,548906,0.48562000141552836
1246,Corrientes,18,2021-07-28,7391,621,,18,Corrientes,1130320,556297,0.4921588576686248
1247,Corrientes,18,2021-07-29,4119,1091,,18,Corrientes,1130320,560416,0.49580295845424305
1248,Córdoba,14,2020-12-29,2807,0,667.0,14,Córdoba,3798261,2807,0.0007390224105189191
1249,Córdoba,14,2020-12-30,3460,0,771.0,14,Córdoba,3798261,6267,0.0016499656026797527
1250,Córdoba,14,2020-12-31,751,0,585.0,14,Córdoba,3798261,7018,0.0018476876654869162
1251,Córdoba,14,2021-01-01,13,0,256.0,14,Córdoba,3798261,7031,0.0018511102844170004
1252,Córdoba,14,2021-01-02,767,1,193.0,14,Córdoba,3798261,7798,0.00205304480129196
1253,Córdoba,14,2021-01-03,1,0,318.0,14,Córdoba,3798261,7799,0.002053308079671197
1254,Córdoba,14,2021-01-04,1358,0,627.0,14,Córdoba,3798261,9157,0.002410840118675362
1255,Córdoba,14,2021-01-05,1182,0,920.0,14,Córdoba,3798261,10339,0.0027220351629337744
1256,Córdoba,14,2021-01-06,280,0,867.0,14,Córdoba,3798261,10619,0.0027957531091202
1257,Córdoba,14,2021-01-07,463,0,1277.0,14,Córdoba,3798261,11082,0.0029176509987070397
1258,Córdoba,14,2021-01-08,1867,0,831.0,14,Córdoba,3798261,12949,0.003409191732742958
1259,Córdoba,14,2021-01-09,1445,0,456.0,14,Córdoba,3798261,14394,0.0037896289907407626
1260,Córdoba,14,2021-01-11,2435,0,719.0,14,Córdoba,3798261,16829,0.00443071184418343
1261,Córdoba,14,2021-01-12,1610,0,886.0,14,Córdoba,3798261,18439,0.004854590034755379
1262,Córdoba,14,2021-01-13,1220,0,706.0,14,Córdoba,3798261,19659,0.005175789657424806
1263,Córdoba,14,2021-01-14,856,0,619.0,14,Córdoba,3798261,20515,0.005401155950051879
1264,Córdoba,14,2021-01-15,827,0,415.0,14,Córdoba,3798261,21342,0.0056188871696810725
1265,Córdoba,14,2021-01-16,281,0,694.0,14,Córdoba,3798261,21623,0.005692868394246735
1266,Córdoba,14,2021-01-18,250,0,572.0,14,Córdoba,3798261,21873,0.005758687989056045
1267,Córdoba,14,2021-01-19,119,1743,705.0,14,Córdoba,3798261,21992,0.005790018116185275
1268,Córdoba,14,2021-01-20,20,2968,577.0,14,Córdoba,3798261,22012,0.00579528368377002
1269,Córdoba,14,2021-01-21,41,1126,562.0,14,Córdoba,3798261,22053,0.005806078097318747
1270,Córdoba,14,2021-01-22,45,217,702.0,14,Córdoba,3798261,22098,0.0058179256243844225
1271,Córdoba,14,2021-01-23,8,643,340.0,14,Córdoba,3798261,22106,0.00582003185141832
1272,Córdoba,14,2021-01-25,13,1214,584.0,14,Córdoba,3798261,22119,0.005823454470348404
1273,Córdoba,14,2021-01-26,52,1143,738.0,14,Córdoba,3798261,22171,0.0058371449460687405
1274,Córdoba,14,2021-01-27,0,403,679.0,14,Córdoba,3798261,22171,0.0058371449460687405
1275,Córdoba,14,2021-01-28,5,360,571.0,14,Córdoba,3798261,22176,0.0058384613379649265
1276,Córdoba,14,2021-01-29,0,1424,383.0,14,Córdoba,3798261,22176,0.0058384613379649265
1277,Córdoba,14,2021-01-30,6,1031,375.0,14,Córdoba,3798261,22182,0.00584004100824035
1278,Córdoba,14,2021-02-01,5,2421,516.0,14,Córdoba,3798261,22187,0.005841357400136536
1279,Córdoba,14,2021-02-02,615,1570,529.0,14,Córdoba,3798261,22802,0.006003273603367436
1280,Córdoba,14,2021-02-03,664,1103,649.0,14,Córdoba,3798261,23466,0.00617809044718096
1281,Córdoba,14,2021-02-04,1131,910,585.0,14,Córdoba,3798261,24597,0.006475858294098273
1282,Córdoba,14,2021-02-05,1242,1123,629.0,14,Córdoba,3798261,25839,0.0068028500411109185
1283,Córdoba,14,2021-02-06,151,281,210.0,14,Córdoba,3798261,25990,0.0068426050763757415
1284,Córdoba,14,2021-02-08,481,464,532.0,14,Córdoba,3798261,26471,0.006969241976788851
1285,Córdoba,14,2021-02-09,278,471,740.0,14,Córdoba,3798261,26749,0.007042433366216803
1286,Córdoba,14,2021-02-10,107,119,599.0,14,Córdoba,3798261,26856,0.007070604152795187
1287,Córdoba,14,2021-02-11,67,130,747.0,14,Córdoba,3798261,26923,0.007088243804204082
1288,Córdoba,14,2021-02-12,45,178,655.0,14,Córdoba,3798261,26968,0.0071000913312697575
1289,Córdoba,14,2021-02-13,1,0,439.0,14,Córdoba,3798261,26969,0.007100354609648995
1290,Córdoba,14,2021-02-15,5,0,223.0,14,Córdoba,3798261,26974,0.007101671001545181
1291,Córdoba,14,2021-02-16,219,0,296.0,14,Córdoba,3798261,27193,0.007159328966598135
1292,Córdoba,14,2021-02-17,4219,134,805.0,14,Córdoba,3798261,31412,0.008270100448600031
1293,Córdoba,14,2021-02-18,6070,31,806.0,14,Córdoba,3798261,37482,0.009868200210570048
1294,Córdoba,14,2021-02-19,7160,52,797.0,14,Córdoba,3798261,44642,0.011753273405908652
1295,Córdoba,14,2021-02-20,4870,0,460.0,14,Córdoba,3798261,49512,0.013035439112793987
1296,Córdoba,14,2021-02-21,74,0,159.0,14,Córdoba,3798261,49586,0.013054921712857543
1297,Córdoba,14,2021-02-22,4794,24,757.0,14,Córdoba,3798261,54380,0.014317078262920847
1298,Córdoba,14,2021-02-23,6335,476,631.0,14,Córdoba,3798261,60715,0.01598494679538873
1299,Córdoba,14,2021-02-24,4919,450,1012.0,14,Córdoba,3798261,65634,0.017280013142856692
1300,Córdoba,14,2021-02-25,5587,741,722.0,14,Córdoba,3798261,71221,0.018750949447655124
1301,Córdoba,14,2021-02-26,9511,1088,692.0,14,Córdoba,3798261,80732,0.021254990112580467
1302,Córdoba,14,2021-02-27,3252,123,464.0,14,Córdoba,3798261,83984,0.022111171401859957
1303,Córdoba,14,2021-02-28,4,0,157.0,14,Córdoba,3798261,83988,0.022112224515376904
1304,Córdoba,14,2021-03-01,4978,524,723.0,14,Córdoba,3798261,88966,0.02342282428721986
1305,Córdoba,14,2021-03-02,4578,482,746.0,14,Córdoba,3798261,93544,0.024628112707367925
1306,Córdoba,14,2021-03-03,7577,120,696.0,14,Córdoba,3798261,101121,0.026622972986848455
1307,Córdoba,14,2021-03-04,10833,51,686.0,14,Córdoba,3798261,111954,0.029475067669125422
1308,Córdoba,14,2021-03-05,10766,241,633.0,14,Córdoba,3798261,122720,0.032309522699993494
1309,Córdoba,14,2021-03-06,3416,1,364.0,14,Córdoba,3798261,126136,0.03320888164346789
1310,Córdoba,14,2021-03-07,20,0,127.0,14,Córdoba,3798261,126156,0.03321414721105264
1311,Córdoba,14,2021-03-08,6336,5,738.0,14,Córdoba,3798261,132492,0.03488227902189976
1312,Córdoba,14,2021-03-09,9985,219,648.0,14,Córdoba,3798261,142477,0.03751111363858355
1313,Córdoba,14,2021-03-10,20125,887,689.0,14,Córdoba,3798261,162602,0.04280959102073291
1314,Córdoba,14,2021-03-11,13109,2694,717.0,14,Córdoba,3798261,175711,0.04626090729415382
1315,Córdoba,14,2021-03-12,10958,3872,793.0,14,Córdoba,3798261,186669,0.04914591177383545
1316,Córdoba,14,2021-03-13,1403,3586,467.0,14,Córdoba,3798261,188072,0.04951529133990529
1317,Córdoba,14,2021-03-14,10,73,134.0,14,Córdoba,3798261,188082,0.04951792412369766
1318,Córdoba,14,2021-03-15,6932,6227,752.0,14,Córdoba,3798261,195014,0.051342969848570175
1319,Córdoba,14,2021-03-16,14557,2763,815.0,14,Córdoba,3798261,209571,0.055175513215126606
1320,Córdoba,14,2021-03-17,12168,1216,753.0,14,Córdoba,3798261,221739,0.05837908453368528
1321,Córdoba,14,2021-03-18,2766,1214,748.0,14,Córdoba,3798261,224505,0.05910731253065547
1322,Córdoba,14,2021-03-19,2740,1688,787.0,14,Córdoba,3798261,227245,0.0598286952897655
1323,Córdoba,14,2021-03-20,42,54,543.0,14,Córdoba,3798261,227287,0.059839752981693466
1324,Córdoba,14,2021-03-21,5,0,212.0,14,Córdoba,3798261,227292,0.05984106937358965
1325,Córdoba,14,2021-03-22,8014,241,802.0,14,Córdoba,3798261,235306,0.061950982304796856
1326,Córdoba,14,2021-03-23,12652,179,820.0,14,Córdoba,3798261,247958,0.06528198035890635
1327,Córdoba,14,2021-03-24,711,18,645.0,14,Córdoba,3798261,248669,0.06546917128654403
1328,Córdoba,14,2021-03-25,4693,162,973.0,14,Córdoba,3798261,253362,0.06670473672030437
1329,Córdoba,14,2021-03-26,3407,168,1197.0,14,Córdoba,3798261,256769,0.06760172615836563
1330,Córdoba,14,2021-03-27,5487,0,726.0,14,Córdoba,3798261,262256,0.06904633462524035
1331,Córdoba,14,2021-03-28,209,0,405.0,14,Córdoba,3798261,262465,0.06910135980650092
1332,Córdoba,14,2021-03-29,12863,80,1041.0,14,Córdoba,3798261,275328,0.07248790959862948
1333,Córdoba,14,2021-03-30,19809,45,1254.0,14,Córdoba,3798261,295137,0.07770319101293986
1334,Córdoba,14,2021-03-31,14756,31,1190.0,14,Córdoba,3798261,309893,0.08158812677696452
1335,Córdoba,14,2021-04-01,11709,2,1110.0,14,Córdoba,3798261,321602,0.0846708533194533
1336,Córdoba,14,2021-04-02,1020,0,794.0,14,Córdoba,3798261,322622,0.08493939726627528
1337,Córdoba,14,2021-04-03,15961,0,754.0,14,Córdoba,3798261,338583,0.08914158347728078
1338,Córdoba,14,2021-04-04,309,1,222.0,14,Córdoba,3798261,338892,0.0892229364964651
1339,Córdoba,14,2021-04-05,17479,39,1754.0,14,Córdoba,3798261,356371,0.09382477928715273
1340,Córdoba,14,2021-04-06,37563,34,2125.0,14,Córdoba,3798261,393934,0.103714305046441
1341,Córdoba,14,2021-04-07,21134,120,2073.0,14,Córdoba,3798261,415068,0.10927843031324072
1342,Córdoba,14,2021-04-08,5816,62,2097.0,14,Córdoba,3798261,420884,0.11080965736688447
1343,Córdoba,14,2021-04-09,9987,35,1787.0,14,Córdoba,3798261,430871,0.11343901854032674
1344,Córdoba,14,2021-04-10,6896,343,1310.0,14,Córdoba,3798261,437767,0.11525458624354672
1345,Córdoba,14,2021-04-11,9,0,647.0,14,Córdoba,3798261,437776,0.11525695574895985
1346,Córdoba,14,2021-04-12,7725,2067,1616.0,14,Córdoba,3798261,445501,0.1172907812285675
1347,Córdoba,14,2021-04-13,3988,10662,2483.0,14,Córdoba,3798261,449489,0.11834073540496559
1348,Córdoba,14,2021-04-14,4259,2388,1684.0,14,Córdoba,3798261,453748,0.11946203802213698
1349,Córdoba,14,2021-04-15,3549,716,1738.0,14,Córdoba,3798261,457297,0.12039641299004993
1350,Córdoba,14,2021-04-16,2222,223,2182.0,14,Córdoba,3798261,459519,0.12098141754871505
1351,Córdoba,14,2021-04-17,2206,3644,1063.0,14,Córdoba,3798261,461725,0.1215622096533124
1352,Córdoba,14,2021-04-18,6,0,787.0,14,Córdoba,3798261,461731,0.12156378932358781
1353,Córdoba,14,2021-04-19,643,135,2177.0,14,Córdoba,3798261,462374,0.12173307732143736
1354,Córdoba,14,2021-04-20,9217,2531,2269.0,14,Córdoba,3798261,471591,0.12415971414286696
1355,Córdoba,14,2021-04-21,24069,2639,2044.0,14,Córdoba,3798261,495660,0.13049656145272798
1356,Córdoba,14,2021-04-22,11248,2659,1236.0,14,Córdoba,3798261,506908,0.1334579166623884
1357,Córdoba,14,2021-04-23,10941,145,2047.0,14,Córdoba,3798261,517849,0.13633844540962298
1358,Córdoba,14,2021-04-24,8753,46,1255.0,14,Córdoba,3798261,526602,0.1386429210630865
1359,Córdoba,14,2021-04-25,149,1,478.0,14,Córdoba,3798261,526751,0.13868214954159286
1360,Córdoba,14,2021-04-26,22960,78,1831.0,14,Córdoba,3798261,549711,0.14472702112887978
1361,Córdoba,14,2021-04-27,7082,72,1942.0,14,Córdoba,3798261,556793,0.14659155861063786
1362,Córdoba,14,2021-04-28,3064,67,1826.0,14,Córdoba,3798261,559857,0.14739824356462075
1363,Córdoba,14,2021-04-29,1619,6873,2040.0,14,Córdoba,3798261,561476,0.14782449126060584
1364,Córdoba,14,2021-04-30,2432,12863,1760.0,14,Córdoba,3798261,563908,0.1484647842789108
1365,Córdoba,14,2021-05-01,33,3,868.0,14,Córdoba,3798261,563941,0.14847347246542564
1366,Córdoba,14,2021-05-02,5,2,685.0,14,Córdoba,3798261,563946,0.14847478885732182
1367,Córdoba,14,2021-05-03,8886,3321,1874.0,14,Córdoba,3798261,572832,0.1508142805352239
1368,Córdoba,14,2021-05-04,9894,22306,1398.0,14,Córdoba,3798261,582726,0.15341915681939708
1369,Córdoba,14,2021-05-05,22735,11121,2601.0,14,Córdoba,3798261,605461,0.15940479077135564
1370,Córdoba,14,2021-05-06,12716,6985,1778.0,14,Córdoba,3798261,618177,0.1627526386417363
1371,Córdoba,14,2021-05-07,7241,20911,2022.0,14,Córdoba,3798261,625418,0.16465903738579313
1372,Córdoba,14,2021-05-08,1505,9085,1370.0,14,Córdoba,3798261,626923,0.16505527134654516
1373,Córdoba,14,2021-05-09,124,18,694.0,14,Córdoba,3798261,627047,0.1650879178655706
1374,Córdoba,14,2021-05-10,2714,14182,1999.0,14,Córdoba,3798261,629761,0.16580245538682045
1375,Córdoba,14,2021-05-11,1087,6952,2848.0,14,Córdoba,3798261,630848,0.16608863898505133
1376,Córdoba,14,2021-05-12,1131,3877,2265.0,14,Córdoba,3798261,631979,0.16638640683196862
1377,Córdoba,14,2021-05-13,1064,3029,3134.0,14,Córdoba,3798261,633043,0.16666653502747705
1378,Córdoba,14,2021-05-14,2342,4467,2960.0,14,Córdoba,3798261,635385,0.16728313299165065
1379,Córdoba,14,2021-05-15,6812,181,1807.0,14,Córdoba,3798261,642197,0.1690765853110147
1380,Córdoba,14,2021-05-16,2819,18,1978.0,14,Córdoba,3798261,645016,0.16981876706208446
1381,Córdoba,14,2021-05-17,11448,1351,3130.0,14,Córdoba,3798261,656464,0.17283277794759233
1382,Córdoba,14,2021-05-18,8848,672,4210.0,14,Córdoba,3798261,665312,0.17516226504708338
1383,Córdoba,14,2021-05-19,6295,1488,3199.0,14,Córdoba,3798261,671607,0.17681960244438177
1384,Córdoba,14,2021-05-20,9014,722,3795.0,14,Córdoba,3798261,680621,0.17919279375482622
1385,Córdoba,14,2021-05-21,19156,2185,4582.0,14,Córdoba,3798261,699777,0.1842361543874947
1386,Córdoba,14,2021-05-22,7660,398,3673.0,14,Córdoba,3798261,707437,0.18625286677245192
1387,Córdoba,14,2021-05-23,10,30,2559.0,14,Córdoba,3798261,707447,0.1862554995562443
1388,Córdoba,14,2021-05-24,3019,180,3079.0,14,Córdoba,3798261,710466,0.1870503369831615
1389,Córdoba,14,2021-05-25,183,7230,2807.0,14,Córdoba,3798261,710649,0.18709851692656193
1390,Córdoba,14,2021-05-26,2825,7480,5076.0,14,Córdoba,3798261,713474,0.18784227834790712
1391,Córdoba,14,2021-05-27,12917,364,5019.0,14,Córdoba,3798261,726391,0.19124304517251448
1392,Córdoba,14,2021-05-28,14670,776,4626.0,14,Córdoba,3798261,741061,0.19510533899592472
1393,Córdoba,14,2021-05-29,31653,6533,3439.0,14,Córdoba,3798261,772714,0.20343888953392092
1394,Córdoba,14,2021-05-30,7589,392,2644.0,14,Córdoba,3798261,780303,0.2054369091539523
1395,Córdoba,14,2021-05-31,18532,7470,4523.0,14,Córdoba,3798261,798835,0.21031598407797675
1396,Córdoba,14,2021-06-01,45399,1195,5717.0,14,Córdoba,3798261,844234,0.22226855921696798
1397,Córdoba,14,2021-06-02,19463,846,5051.0,14,Córdoba,3798261,863697,0.22739274631206227
1398,Córdoba,14,2021-06-03,30062,868,5287.0,14,Córdoba,3798261,893759,0.23530742094869206
1399,Córdoba,14,2021-06-04,67885,1139,4803.0,14,Córdoba,3798261,961644,0.2531800737232118
1400,Córdoba,14,2021-06-05,30964,521,2906.0,14,Córdoba,3798261,992608,0.2613322254579135
1401,Córdoba,14,2021-06-06,10374,463,2034.0,14,Córdoba,3798261,1002982,0.26406347536412056
1402,Córdoba,14,2021-06-07,18786,5679,3619.0,14,Córdoba,3798261,1021768,0.2690094229964713
1403,Córdoba,14,2021-06-08,21456,368,5464.0,14,Córdoba,3798261,1043224,0.2746583239013854
1404,Córdoba,14,2021-06-09,18656,384,4955.0,14,Córdoba,3798261,1061880,0.27957004534443525
1405,Córdoba,14,2021-06-10,18240,431,3794.0,14,Córdoba,3798261,1080120,0.2843722429817224
1406,Córdoba,14,2021-06-11,33455,3794,3780.0,14,Córdoba,3798261,1113575,0.29318022115910414
1407,Córdoba,14,2021-06-12,4155,11655,2346.0,14,Córdoba,3798261,1117730,0.29427414282483483
1408,Córdoba,14,2021-06-13,405,41,1077.0,14,Córdoba,3798261,1118135,0.29438077056842593
1409,Córdoba,14,2021-06-14,17887,13849,3459.0,14,Córdoba,3798261,1136022,0.29909003093784237
1410,Córdoba,14,2021-06-15,10695,4169,4524.0,14,Córdoba,3798261,1146717,0.3019057932037846
1411,Córdoba,14,2021-06-16,14600,1077,3169.0,14,Córdoba,3798261,1161317,0.3057496575406482
1412,Córdoba,14,2021-06-17,10574,729,3018.0,14,Córdoba,3798261,1171891,0.30853356312270275
1413,Córdoba,14,2021-06-18,68125,997,2087.0,14,Córdoba,3798261,1240016,0.3264694027082394
1414,Córdoba,14,2021-06-19,27404,248,2138.0,14,Córdoba,3798261,1267420,0.33368428341285655
1415,Córdoba,14,2021-06-20,913,103,614.0,14,Córdoba,3798261,1268333,0.33392465657310016
1416,Córdoba,14,2021-06-21,9631,1659,1838.0,14,Córdoba,3798261,1277964,0.336460290643534
1417,Córdoba,14,2021-06-22,9141,1135,4167.0,14,Córdoba,3798261,1287105,0.33886691830814153
1418,Córdoba,14,2021-06-23,5731,508,3682.0,14,Córdoba,3798261,1292836,0.3403757666995501
1419,Córdoba,14,2021-06-24,8997,977,2914.0,14,Córdoba,3798261,1301833,0.34274448227754756
1420,Córdoba,14,2021-06-25,44575,12734,2956.0,14,Córdoba,3798261,1346408,0.3544801160320473
1421,Córdoba,14,2021-06-26,16829,30950,1634.0,14,Córdoba,3798261,1363237,0.35891082787623074
1422,Córdoba,14,2021-06-27,14503,328,928.0,14,Córdoba,3798261,1377740,0.3627291542103083
1423,Córdoba,14,2021-06-28,51286,7729,2708.0,14,Córdoba,3798261,1429026,0.37623164916786916
1424,Córdoba,14,2021-06-29,27314,6890,3193.0,14,Córdoba,3798261,1456340,0.38342283481835504
1425,Córdoba,14,2021-06-30,19228,3420,2581.0,14,Córdoba,3798261,1475568,0.3884851514943286
1426,Córdoba,14,2021-07-01,50501,3976,2460.0,14,Córdoba,3798261,1526069,0.4017809729241882
1427,Córdoba,14,2021-07-02,27036,3327,2497.0,14,Córdoba,3798261,1553105,0.4088989671852461
1428,Córdoba,14,2021-07-03,14258,19592,1199.0,14,Córdoba,3798261,1567363,0.4126527903164106
1429,Córdoba,14,2021-07-04,1326,455,768.0,14,Córdoba,3798261,1568689,0.41300189744727916
1430,Córdoba,14,2021-07-05,17317,4868,2633.0,14,Córdoba,3798261,1586006,0.41756108914053036
1431,Córdoba,14,2021-07-06,25995,2387,2311.0,14,Córdoba,3798261,1612001,0.4244050106088023
1432,Córdoba,14,2021-07-07,27933,1954,2763.0,14,Córdoba,3798261,1639934,0.431759165576036
1433,Córdoba,14,2021-07-08,14778,1454,2370.0,14,Córdoba,3798261,1654712,0.43564989346440386
1434,Córdoba,14,2021-07-09,13961,706,1291.0,14,Córdoba,3798261,1668673,0.4393255229169349
1435,Córdoba,14,2021-07-10,32905,468,1103.0,14,Córdoba,3798261,1701578,0.4479886979857361
1436,Córdoba,14,2021-07-11,1077,54,614.0,14,Córdoba,3798261,1702655,0.44827224880017463
1437,Córdoba,14,2021-07-12,20392,756,2595.0,14,Córdoba,3798261,1723047,0.4536410215095803
1438,Córdoba,14,2021-07-13,15738,766,2579.0,14,Córdoba,3798261,1738785,0.4577844966420159
1439,Córdoba,14,2021-07-14,39784,3323,2286.0,14,Córdoba,3798261,1778569,0.4682587636815901
1440,Córdoba,14,2021-07-15,27373,2288,2012.0,14,Córdoba,3798261,1805942,0.4754654827564509
1441,Córdoba,14,2021-07-16,47349,7490,1981.0,14,Córdoba,3798261,1853291,0.48793145073495475
1442,Córdoba,14,2021-07-17,17284,27193,733.0,14,Córdoba,3798261,1870575,0.4924819542416911
1443,Córdoba,14,2021-07-18,9807,640,324.0,14,Córdoba,3798261,1880382,0.4950639253068707
1444,Córdoba,14,2021-07-19,49026,5978,1090.0,14,Córdoba,3798261,1929408,0.5079714111273553
1445,Córdoba,14,2021-07-20,33912,3454,1332.0,14,Córdoba,3798261,1963320,0.5168997075240485
1446,Córdoba,14,2021-07-21,20385,1294,2563.0,14,Córdoba,3798261,1983705,0.5222666372847995
1447,Córdoba,14,2021-07-22,15148,2308,1947.0,14,Córdoba,3798261,1998853,0.5262547781734852
1448,Córdoba,14,2021-07-23,17496,24221,1612.0,14,Córdoba,3798261,2016349,0.5308610966966198
1449,Córdoba,14,2021-07-24,13918,6054,1301.0,14,Córdoba,3798261,2030267,0.5345254051788437
1450,Córdoba,14,2021-07-25,420,368,833.0,14,Córdoba,3798261,2030687,0.5346359820981234
1451,Córdoba,14,2021-07-26,8101,42823,2175.0,14,Córdoba,3798261,2038788,0.5367688002483242
1452,Córdoba,14,2021-07-27,9722,26714,1381.0,14,Córdoba,3798261,2048510,0.5393283926512685
1453,Córdoba,14,2021-07-28,25897,32740,,14,Córdoba,3798261,2074407,0.5461465128383752
1454,Córdoba,14,2021-07-29,14022,26967,,14,Córdoba,3798261,2088429,0.5498382022720397
1455,Entre Ríos,30,2020-12-29,498,0,461.0,30,Entre Ríos,1398510,498,0.0003560932706952399
1456,Entre Ríos,30,2020-12-30,240,0,486.0,30,Entre Ríos,1398510,738,0.0005277044854881266
1457,Entre Ríos,30,2020-12-31,29,0,323.0,30,Entre Ríos,1398510,767,0.0005484408406089338
1458,Entre Ríos,30,2021-01-01,1,0,53.0,30,Entre Ríos,1398510,768,0.0005491558873372375
1459,Entre Ríos,30,2021-01-02,1,0,306.0,30,Entre Ríos,1398510,769,0.0005498709340655412
1460,Entre Ríos,30,2021-01-03,1,0,209.0,30,Entre Ríos,1398510,770,0.0005505859807938449
1461,Entre Ríos,30,2021-01-04,128,0,557.0,30,Entre Ríos,1398510,898,0.0006421119620167178
