,fecha_apertura,residencia_provincia_nombre,residencia_provincia_id,cantidad
714,2020-05-05,Buenos Aires,06,82
715,2020-05-05,CABA,02,105
716,2020-05-05,Chaco,22,11
717,2020-05-05,Córdoba,14,6
718,2020-05-05,Entre Ríos,30,1
719,2020-05-05,Jujuy,38,2
720,2020-05-05,La Rioja,46,4
721,2020-05-05,Mendoza,50,3
722,2020-05-05,Río Negro,62,6
723,2020-05-05,SIN ESPECIFICAR,99,5
724,2020-05-05,Tierra del Fuego,94,2
725,2020-05-05,Tucumán,90,2
726,2020-05-06,Buenos Aires,06,113
727,2020-05-06,CABA,02,109
728,2020-05-06,Chaco,22,34
729,2020-05-06,Corrientes,18,5
730,2020-05-06,Córdoba,14,10
731,2020-05-06,Jujuy,38,1
732,2020-05-06,La Rioja,46,5
733,2020-05-06,Mendoza,50,1
734,2020-05-06,Río Negro,62,5
735,2020-05-06,SIN ESPECIFICAR,99,6
736,2020-05-06,Salta,66,1
737,2020-05-06,San Juan,70,1
738,2020-05-06,Santa Fe,82,3
739,2020-05-06,Tucumán,90,1
740,2020-05-07,Buenos Aires,06,115
741,2020-05-07,CABA,02,164
742,2020-05-07,Chaco,22,24
743,2020-05-07,Corrientes,18,3
744,2020-05-07,Córdoba,14,11
745,2020-05-07,La Rioja,46,5
746,2020-05-07,Río Negro,62,5
747,2020-05-07,SIN ESPECIFICAR,99,1
748,2020-05-07,Santa Fe,82,1
749,2020-05-07,Tierra del Fuego,94,2
750,2020-05-07,Tucumán,90,1
751,2020-05-08,Buenos Aires,06,100
752,2020-05-08,CABA,02,142
753,2020-05-08,Chaco,22,29
754,2020-05-08,Corrientes,18,1
755,2020-05-08,Córdoba,14,6
756,2020-05-08,Entre Ríos,30,1
757,2020-05-08,La Rioja,46,4
758,2020-05-08,Misiones,54,1
759,2020-05-08,Río Negro,62,3
760,2020-05-08,SIN ESPECIFICAR,99,2
761,2020-05-08,San Juan,70,1
762,2020-05-08,Santa Fe,82,1
763,2020-05-08,Tierra del Fuego,94,1
764,2020-05-08,Tucumán,90,3
765,2020-05-09,Buenos Aires,06,62
766,2020-05-09,CABA,02,134
767,2020-05-09,Catamarca,10,1
768,2020-05-09,Chaco,22,14
769,2020-05-09,Corrientes,18,6
770,2020-05-09,Córdoba,14,10
771,2020-05-09,Jujuy,38,4
772,2020-05-09,La Rioja,46,24
773,2020-05-09,Mendoza,50,5
774,2020-05-09,Neuquén,58,2
775,2020-05-09,Río Negro,62,3
776,2020-05-09,SIN ESPECIFICAR,99,1
777,2020-05-09,Salta,66,1
778,2020-05-09,Santa Fe,82,3
779,2020-05-09,Santiago del Estero,86,1
780,2020-05-09,Tucumán,90,2
781,2020-05-10,Buenos Aires,06,56
782,2020-05-10,CABA,02,195
783,2020-05-10,Chaco,22,9
784,2020-05-10,Corrientes,18,1
785,2020-05-10,Córdoba,14,5
786,2020-05-10,Río Negro,62,1
787,2020-05-10,SIN ESPECIFICAR,99,1
788,2020-05-10,Tucumán,90,2
789,2020-05-11,Buenos Aires,06,140
790,2020-05-11,CABA,02,141
791,2020-05-11,Chaco,22,18
792,2020-05-11,Chubut,26,1
793,2020-05-11,Corrientes,18,22
794,2020-05-11,Córdoba,14,12
795,2020-05-11,Entre Ríos,30,2
796,2020-05-11,La Rioja,46,1
797,2020-05-11,Mendoza,50,3
798,2020-05-11,Río Negro,62,12
799,2020-05-11,SIN ESPECIFICAR,99,3
800,2020-05-11,Santa Fe,82,1
801,2020-05-11,Tierra del Fuego,94,1
802,2020-05-12,Buenos Aires,06,138
803,2020-05-12,CABA,02,214
804,2020-05-12,Catamarca,10,1
805,2020-05-12,Chaco,22,14
806,2020-05-12,Corrientes,18,9
807,2020-05-12,Córdoba,14,5
808,2020-05-12,Jujuy,38,2
809,2020-05-12,Mendoza,50,1
810,2020-05-12,Río Negro,62,6
811,2020-05-12,Salta,66,1
812,2020-05-12,Santa Cruz,78,1
813,2020-05-12,Tierra del Fuego,94,2
814,2020-05-12,Tucumán,90,2
815,2020-05-13,Buenos Aires,06,130
816,2020-05-13,CABA,02,188
817,2020-05-13,Chaco,22,19
818,2020-05-13,Corrientes,18,5
819,2020-05-13,Córdoba,14,9
820,2020-05-13,Jujuy,38,2
821,2020-05-13,Neuquén,58,2
822,2020-05-13,Río Negro,62,4
823,2020-05-13,Salta,66,1
824,2020-05-13,Santiago del Estero,86,1
825,2020-05-14,Buenos Aires,06,154
826,2020-05-14,CABA,02,240
827,2020-05-14,Chaco,22,33
828,2020-05-14,Chubut,26,1
829,2020-05-14,Córdoba,14,6
830,2020-05-14,Entre Ríos,30,1
831,2020-05-14,Jujuy,38,1
832,2020-05-14,Mendoza,50,4
833,2020-05-14,Neuquén,58,3
834,2020-05-14,Río Negro,62,16
835,2020-05-14,Salta,66,2
836,2020-05-14,Santa Fe,82,2
837,2020-05-14,Santiago del Estero,86,1
838,2020-05-14,Tucumán,90,1
839,2020-05-15,Buenos Aires,06,160
840,2020-05-15,CABA,02,245
841,2020-05-15,Chaco,22,20
842,2020-05-15,Corrientes,18,3
843,2020-05-15,Córdoba,14,5
844,2020-05-15,Jujuy,38,1
845,2020-05-15,La Rioja,46,1
846,2020-05-15,Mendoza,50,2
847,2020-05-15,Neuquén,58,1
848,2020-05-15,Río Negro,62,12
849,2020-05-15,SIN ESPECIFICAR,99,1
850,2020-05-15,Santa Fe,82,2
851,2020-05-15,Tucumán,90,1
852,2020-05-16,Buenos Aires,06,148
853,2020-05-16,CABA,02,212
854,2020-05-16,Chaco,22,8
855,2020-05-16,Corrientes,18,1
856,2020-05-16,Córdoba,14,8
857,2020-05-16,Jujuy,38,2
858,2020-05-16,La Rioja,46,2
859,2020-05-16,Mendoza,50,3
860,2020-05-16,Río Negro,62,6
861,2020-05-16,SIN ESPECIFICAR,99,3
862,2020-05-17,Buenos Aires,06,137
863,2020-05-17,CABA,02,239
864,2020-05-17,Chaco,22,32
865,2020-05-17,Corrientes,18,8
866,2020-05-17,Córdoba,14,21
867,2020-05-17,Jujuy,38,2
868,2020-05-17,La Rioja,46,13
869,2020-05-17,Mendoza,50,1
870,2020-05-17,Río Negro,62,1
871,2020-05-17,SIN ESPECIFICAR,99,1
872,2020-05-17,Santa Fe,82,8
873,2020-05-17,Tucumán,90,1
874,2020-05-18,Buenos Aires,06,253
875,2020-05-18,CABA,02,297
876,2020-05-18,Catamarca,10,2
877,2020-05-18,Chaco,22,23
878,2020-05-18,Corrientes,18,11
879,2020-05-18,Córdoba,14,20
880,2020-05-18,Entre Ríos,30,1
881,2020-05-18,La Rioja,46,27
882,2020-05-18,Mendoza,50,2
883,2020-05-18,Río Negro,62,10
884,2020-05-18,SIN ESPECIFICAR,99,3
885,2020-05-18,San Juan,70,1
886,2020-05-18,Santiago del Estero,86,7
887,2020-05-19,Buenos Aires,06,242
888,2020-05-19,CABA,02,290
889,2020-05-19,Chaco,22,33
890,2020-05-19,Corrientes,18,11
891,2020-05-19,Córdoba,14,12
892,2020-05-19,Jujuy,38,1
893,2020-05-19,La Rioja,46,3
894,2020-05-19,Neuquén,58,1
895,2020-05-19,Río Negro,62,6
896,2020-05-19,SIN ESPECIFICAR,99,2
897,2020-05-19,San Luis,74,1
898,2020-05-19,Santa Fe,82,3
899,2020-05-19,Santiago del Estero,86,1
900,2020-05-19,Tierra del Fuego,94,1
901,2020-05-20,Buenos Aires,06,267
902,2020-05-20,CABA,02,401
903,2020-05-20,Chaco,22,19
904,2020-05-20,Corrientes,18,6
905,2020-05-20,Córdoba,14,6
906,2020-05-20,Jujuy,38,1
907,2020-05-20,La Rioja,46,2
908,2020-05-20,Mendoza,50,1
909,2020-05-20,Neuquén,58,1
910,2020-05-20,Río Negro,62,7
911,2020-05-20,SIN ESPECIFICAR,99,3
912,2020-05-20,Santa Fe,82,4
913,2020-05-20,Santiago del Estero,86,1
914,2020-05-20,Tierra del Fuego,94,1
915,2020-05-20,Tucumán,90,4
916,2020-05-21,Buenos Aires,06,357
917,2020-05-21,CABA,02,394
918,2020-05-21,Chaco,22,33
919,2020-05-21,Corrientes,18,3
920,2020-05-21,Córdoba,14,11
921,2020-05-21,Formosa,34,1
922,2020-05-21,Jujuy,38,2
923,2020-05-21,La Rioja,46,3
924,2020-05-21,Mendoza,50,2
925,2020-05-21,Río Negro,62,2
926,2020-05-21,SIN ESPECIFICAR,99,4
927,2020-05-21,Salta,66,1
928,2020-05-21,Santa Fe,82,2
929,2020-05-21,Tierra del Fuego,94,1
930,2020-05-21,Tucumán,90,3
931,2020-05-22,Buenos Aires,06,382
932,2020-05-22,CABA,02,387
933,2020-05-22,Catamarca,10,1
934,2020-05-22,Chaco,22,27
935,2020-05-22,Corrientes,18,3
936,2020-05-22,Córdoba,14,8
937,2020-05-22,Jujuy,38,1
938,2020-05-22,La Rioja,46,1
939,2020-05-22,Mendoza,50,1
940,2020-05-22,Neuquén,58,1
941,2020-05-22,Río Negro,62,13
942,2020-05-22,SIN ESPECIFICAR,99,2
943,2020-05-22,Salta,66,1
944,2020-05-22,San Juan,70,1
945,2020-05-22,Santa Fe,82,7
946,2020-05-22,Santiago del Estero,86,3
947,2020-05-22,Tucumán,90,6
948,2020-05-23,Buenos Aires,06,273
949,2020-05-23,CABA,02,448
950,2020-05-23,Chaco,22,10
951,2020-05-23,Córdoba,14,1
952,2020-05-23,Jujuy,38,3
953,2020-05-23,La Rioja,46,5
954,2020-05-23,Mendoza,50,1
955,2020-05-23,Río Negro,62,11
956,2020-05-23,SIN ESPECIFICAR,99,1
957,2020-05-23,San Juan,70,1
958,2020-05-23,Santa Fe,82,3
959,2020-05-23,Tucumán,90,4
960,2020-05-24,Buenos Aires,06,226
961,2020-05-24,CABA,02,365
962,2020-05-24,Chaco,22,7
963,2020-05-24,Corrientes,18,1
964,2020-05-24,Córdoba,14,9
965,2020-05-24,Jujuy,38,2
966,2020-05-24,Río Negro,62,5
967,2020-05-24,SIN ESPECIFICAR,99,2
968,2020-05-24,Santa Cruz,78,1
969,2020-05-24,Tucumán,90,2
970,2020-05-25,Buenos Aires,06,264
971,2020-05-25,CABA,02,342
972,2020-05-25,Catamarca,10,1
973,2020-05-25,Chaco,22,16
974,2020-05-25,Chubut,26,1
975,2020-05-25,Córdoba,14,4
976,2020-05-25,Entre Ríos,30,1
977,2020-05-25,La Rioja,46,2
978,2020-05-25,Neuquén,58,1
979,2020-05-25,Río Negro,62,3
980,2020-05-25,SIN ESPECIFICAR,99,1
981,2020-05-25,Tucumán,90,2
982,2020-05-26,Buenos Aires,06,331
983,2020-05-26,CABA,02,407
984,2020-05-26,Catamarca,10,4
985,2020-05-26,Chaco,22,12
986,2020-05-26,Corrientes,18,6
987,2020-05-26,Córdoba,14,5
988,2020-05-26,Entre Ríos,30,1
989,2020-05-26,La Rioja,46,1
990,2020-05-26,Neuquén,58,9
991,2020-05-26,Río Negro,62,5
992,2020-05-26,SIN ESPECIFICAR,99,9
993,2020-05-26,San Juan,70,1
994,2020-05-26,Santa Fe,82,1
995,2020-05-26,Tierra del Fuego,94,1
996,2020-05-26,Tucumán,90,2
997,2020-05-27,Buenos Aires,06,345
998,2020-05-27,CABA,02,458
999,2020-05-27,Catamarca,10,2
1000,2020-05-27,Chaco,22,38
1001,2020-05-27,Chubut,26,4
1002,2020-05-27,Corrientes,18,20
1003,2020-05-27,Córdoba,14,3
1004,2020-05-27,Jujuy,38,1
1005,2020-05-27,La Rioja,46,4
1006,2020-05-27,Mendoza,50,2
1007,2020-05-27,Neuquén,58,2
1008,2020-05-27,Río Negro,62,7
1009,2020-05-27,SIN ESPECIFICAR,99,3
1010,2020-05-27,Santa Fe,82,7
1011,2020-05-27,Santiago del Estero,86,1
1012,2020-05-27,Tierra del Fuego,94,2
1013,2020-05-27,Tucumán,90,3
1014,2020-05-28,Buenos Aires,06,444
1015,2020-05-28,CABA,02,419
1016,2020-05-28,Catamarca,10,1
1017,2020-05-28,Chaco,22,28
1018,2020-05-28,Chubut,26,1
1019,2020-05-28,Corrientes,18,5
1020,2020-05-28,Córdoba,14,3
1021,2020-05-28,Entre Ríos,30,2
1022,2020-05-28,Jujuy,38,3
1023,2020-05-28,La Rioja,46,5
1024,2020-05-28,Misiones,54,2
1025,2020-05-28,Neuquén,58,2
1026,2020-05-28,Río Negro,62,15
1027,2020-05-28,SIN ESPECIFICAR,99,3
1028,2020-05-28,Santa Fe,82,2
1029,2020-05-28,Tierra del Fuego,94,1
1030,2020-05-28,Tucumán,90,1
1031,2020-05-29,Buenos Aires,06,477
1032,2020-05-29,CABA,02,472
1033,2020-05-29,Catamarca,10,1
1034,2020-05-29,Chaco,22,19
1035,2020-05-29,Chubut,26,1
1036,2020-05-29,Corrientes,18,8
1037,2020-05-29,Córdoba,14,5
1038,2020-05-29,La Rioja,46,3
1039,2020-05-29,Mendoza,50,3
1040,2020-05-29,Neuquén,58,5
1041,2020-05-29,Río Negro,62,6
1042,2020-05-29,SIN ESPECIFICAR,99,4
1043,2020-05-29,Salta,66,1
1044,2020-05-29,Santa Cruz,78,1
1045,2020-05-29,Santa Fe,82,2
1046,2020-05-29,Santiago del Estero,86,1
1047,2020-05-30,Buenos Aires,06,402
1048,2020-05-30,CABA,02,388
1049,2020-05-30,Chaco,22,21
1050,2020-05-30,Jujuy,38,2
1051,2020-05-30,La Rioja,46,2
1052,2020-05-30,Mendoza,50,9
1053,2020-05-30,Misiones,54,1
1054,2020-05-30,Río Negro,62,4
1055,2020-05-30,SIN ESPECIFICAR,99,2
1056,2020-05-30,Santa Cruz,78,2
1057,2020-05-30,Santa Fe,82,3
1058,2020-05-30,Tucumán,90,1
1059,2020-05-31,Buenos Aires,06,247
1060,2020-05-31,CABA,02,332
1061,2020-05-31,Chaco,22,19
1062,2020-05-31,Corrientes,18,25
1063,2020-05-31,Córdoba,14,2
1064,2020-05-31,Neuquén,58,3
1065,2020-05-31,Río Negro,62,8
1066,2020-05-31,Salta,66,3
1067,2020-05-31,San Juan,70,1
1068,2020-05-31,Tucumán,90,1
1069,2020-06-01,Buenos Aires,06,533
1070,2020-06-01,CABA,02,382
1071,2020-06-01,Catamarca,10,2
1072,2020-06-01,Chaco,22,20
1073,2020-06-01,Corrientes,18,4
1074,2020-06-01,Córdoba,14,3
1075,2020-06-01,Entre Ríos,30,2
1076,2020-06-01,Formosa,34,15
1077,2020-06-01,Mendoza,50,2
1078,2020-06-01,Neuquén,58,5
1079,2020-06-01,Río Negro,62,14
1080,2020-06-01,SIN ESPECIFICAR,99,4
1081,2020-06-01,Salta,66,1
1082,2020-06-01,Santa Cruz,78,1
1083,2020-06-01,Santa Fe,82,4
1084,2020-06-01,Tucumán,90,3
1085,2020-06-02,Buenos Aires,06,487
1086,2020-06-02,CABA,02,472
1087,2020-06-02,Chaco,22,27
1088,2020-06-02,Corrientes,18,2
1089,2020-06-02,Córdoba,14,4
1090,2020-06-02,Formosa,34,11
1091,2020-06-02,Jujuy,38,1
1092,2020-06-02,La Rioja,46,1
1093,2020-06-02,Mendoza,50,4
1094,2020-06-02,Neuquén,58,11
1095,2020-06-02,Río Negro,62,4
1096,2020-06-02,SIN ESPECIFICAR,99,2
1097,2020-06-02,Salta,66,4
1098,2020-06-02,Santa Fe,82,5
1099,2020-06-02,Santiago del Estero,86,1
1100,2020-06-02,Tucumán,90,1
1101,2020-06-03,Buenos Aires,06,522
1102,2020-06-03,CABA,02,429
1103,2020-06-03,Chaco,22,46
1104,2020-06-03,Chubut,26,1
1105,2020-06-03,Corrientes,18,6
1106,2020-06-03,Córdoba,14,1
1107,2020-06-03,Entre Ríos,30,3
1108,2020-06-03,La Rioja,46,2
1109,2020-06-03,Mendoza,50,3
1110,2020-06-03,Misiones,54,1
1111,2020-06-03,Neuquén,58,2
1112,2020-06-03,Río Negro,62,16
1113,2020-06-03,SIN ESPECIFICAR,99,2
1114,2020-06-03,Santa Fe,82,6
1115,2020-06-03,Santiago del Estero,86,1
1116,2020-06-03,Tucumán,90,4
1117,2020-06-04,Buenos Aires,06,539
1118,2020-06-04,CABA,02,486
1119,2020-06-04,Chaco,22,29
1120,2020-06-04,Chubut,26,4
1121,2020-06-04,Corrientes,18,2
1122,2020-06-04,Córdoba,14,3
1123,2020-06-04,Entre Ríos,30,5
1124,2020-06-04,Jujuy,38,1
1125,2020-06-04,La Rioja,46,3
1126,2020-06-04,Mendoza,50,3
1127,2020-06-04,Misiones,54,1
1128,2020-06-04,Neuquén,58,1
1129,2020-06-04,Río Negro,62,17
1130,2020-06-04,SIN ESPECIFICAR,99,3
1131,2020-06-04,Salta,66,1
1132,2020-06-04,Santa Fe,82,9
1133,2020-06-04,Santiago del Estero,86,2
1134,2020-06-04,Tucumán,90,2
1135,2020-06-05,Buenos Aires,06,601
1136,2020-06-05,CABA,02,522
1137,2020-06-05,Chaco,22,20
1138,2020-06-05,Corrientes,18,3
1139,2020-06-05,Córdoba,14,3
1140,2020-06-05,Entre Ríos,30,9
1141,2020-06-05,Jujuy,38,2
1142,2020-06-05,La Rioja,46,3
1143,2020-06-05,Mendoza,50,2
1144,2020-06-05,Neuquén,58,2
1145,2020-06-05,Río Negro,62,9
1146,2020-06-05,SIN ESPECIFICAR,99,14
1147,2020-06-05,Santa Fe,82,7
1148,2020-06-05,Santiago del Estero,86,2
1149,2020-06-05,Tucumán,90,1
1150,2020-06-06,Buenos Aires,06,491
1151,2020-06-06,CABA,02,429
1152,2020-06-06,Catamarca,10,2
1153,2020-06-06,Chaco,22,45
1154,2020-06-06,Chubut,26,5
1155,2020-06-06,Corrientes,18,1
1156,2020-06-06,Entre Ríos,30,3
1157,2020-06-06,La Rioja,46,2
1158,2020-06-06,Mendoza,50,1
1159,2020-06-06,Misiones,54,6
1160,2020-06-06,Río Negro,62,20
1161,2020-06-06,SIN ESPECIFICAR,99,2
1162,2020-06-06,Santa Cruz,78,1
1163,2020-06-06,Santa Fe,82,6
1164,2020-06-06,Santiago del Estero,86,1
1165,2020-06-06,Tucumán,90,4
1166,2020-06-07,Buenos Aires,06,416
1167,2020-06-07,CABA,02,394
1168,2020-06-07,Chaco,22,17
1169,2020-06-07,Córdoba,14,5
1170,2020-06-07,Entre Ríos,30,2
1171,2020-06-07,Jujuy,38,4
1172,2020-06-07,La Rioja,46,4
1173,2020-06-07,Neuquén,58,2
1174,2020-06-07,Río Negro,62,6
1175,2020-06-07,SIN ESPECIFICAR,99,2
1176,2020-06-07,Tucumán,90,1
1177,2020-06-08,Buenos Aires,06,723
1178,2020-06-08,CABA,02,542
1179,2020-06-08,Catamarca,10,3
1180,2020-06-08,Chaco,22,78
1181,2020-06-08,Chubut,26,4
1182,2020-06-08,Corrientes,18,1
1183,2020-06-08,Córdoba,14,3
1184,2020-06-08,Entre Ríos,30,2
1185,2020-06-08,Jujuy,38,3
1186,2020-06-08,La Rioja,46,5
1187,2020-06-08,Mendoza,50,2
1188,2020-06-08,Neuquén,58,3
1189,2020-06-08,Río Negro,62,17
1190,2020-06-08,SIN ESPECIFICAR,99,5
1191,2020-06-08,Santa Cruz,78,1
1192,2020-06-08,Santa Fe,82,12
1193,2020-06-08,Tucumán,90,1
1194,2020-06-09,Buenos Aires,06,762
1195,2020-06-09,CABA,02,578
1196,2020-06-09,Catamarca,10,1
1197,2020-06-09,Chaco,22,32
1198,2020-06-09,Chubut,26,3
1199,2020-06-09,Corrientes,18,4
1200,2020-06-09,Córdoba,14,1
1201,2020-06-09,Entre Ríos,30,3
1202,2020-06-09,Jujuy,38,3
1203,2020-06-09,La Rioja,46,5
1204,2020-06-09,Mendoza,50,2
1205,2020-06-09,Misiones,54,1
1206,2020-06-09,Neuquén,58,8
1207,2020-06-09,Río Negro,62,17
1208,2020-06-09,SIN ESPECIFICAR,99,2
1209,2020-06-09,Salta,66,2
1210,2020-06-09,Santa Fe,82,2
1211,2020-06-09,Tucumán,90,4
1212,2020-06-10,Buenos Aires,06,876
1213,2020-06-10,CABA,02,664
1214,2020-06-10,Catamarca,10,1
1215,2020-06-10,Chaco,22,39
1216,2020-06-10,Chubut,26,4
1217,2020-06-10,Corrientes,18,2
1218,2020-06-10,Córdoba,14,8
1219,2020-06-10,Entre Ríos,30,9
1220,2020-06-10,Jujuy,38,3
1221,2020-06-10,La Pampa,42,1
1222,2020-06-10,La Rioja,46,2
1223,2020-06-10,Mendoza,50,4
1224,2020-06-10,Misiones,54,1
1225,2020-06-10,Neuquén,58,16
1226,2020-06-10,Río Negro,62,18
1227,2020-06-10,SIN ESPECIFICAR,99,5
1228,2020-06-10,San Juan,70,1
1229,2020-06-10,Santa Fe,82,1
1230,2020-06-10,Tucumán,90,2
1231,2020-06-11,Buenos Aires,06,902
1232,2020-06-11,CABA,02,640
1233,2020-06-11,Catamarca,10,3
1234,2020-06-11,Chaco,22,42
1235,2020-06-11,Chubut,26,2
1236,2020-06-11,Corrientes,18,3
1237,2020-06-11,Córdoba,14,6
1238,2020-06-11,Entre Ríos,30,2
1239,2020-06-11,Formosa,34,1
1240,2020-06-11,La Rioja,46,2
1241,2020-06-11,Mendoza,50,3
1242,2020-06-11,Neuquén,58,15
1243,2020-06-11,Río Negro,62,16
1244,2020-06-11,SIN ESPECIFICAR,99,3
1245,2020-06-11,Santa Fe,82,2
1246,2020-06-11,Santiago del Estero,86,1
1247,2020-06-11,Tucumán,90,5
1248,2020-06-12,Buenos Aires,06,1010
1249,2020-06-12,CABA,02,735
1250,2020-06-12,Catamarca,10,3
1251,2020-06-12,Chaco,22,38
1252,2020-06-12,Chubut,26,10
1253,2020-06-12,Corrientes,18,1
1254,2020-06-12,Córdoba,14,10
1255,2020-06-12,Entre Ríos,30,5
1256,2020-06-12,Formosa,34,15
1257,2020-06-12,Jujuy,38,22
1258,2020-06-12,La Rioja,46,2
1259,2020-06-12,Mendoza,50,1
1260,2020-06-12,Neuquén,58,12
1261,2020-06-12,Río Negro,62,24
1262,2020-06-12,SIN ESPECIFICAR,99,7
1263,2020-06-12,Salta,66,4
1264,2020-06-12,San Juan,70,1
1265,2020-06-12,Santa Cruz,78,1
1266,2020-06-12,Santa Fe,82,1
1267,2020-06-12,Santiago del Estero,86,1
1268,2020-06-12,Tucumán,90,17
1269,2020-06-13,Buenos Aires,06,726
1270,2020-06-13,CABA,02,507
1271,2020-06-13,Catamarca,10,1
1272,2020-06-13,Chaco,22,40
1273,2020-06-13,Chubut,26,8
1274,2020-06-13,Corrientes,18,2
1275,2020-06-13,Córdoba,14,7
1276,2020-06-13,Entre Ríos,30,21
1277,2020-06-13,Formosa,34,5
1278,2020-06-13,Jujuy,38,1
1279,2020-06-13,Mendoza,50,6
1280,2020-06-13,Neuquén,58,17
1281,2020-06-13,Río Negro,62,25
1282,2020-06-13,SIN ESPECIFICAR,99,2
1283,2020-06-13,Salta,66,2
1284,2020-06-13,Santa Fe,82,1
1285,2020-06-14,Buenos Aires,06,602
1286,2020-06-14,CABA,02,524
1287,2020-06-14,Catamarca,10,1
1288,2020-06-14,Chaco,22,29
1289,2020-06-14,Chubut,26,11
1290,2020-06-14,Corrientes,18,1
1291,2020-06-14,Córdoba,14,8
1292,2020-06-14,Entre Ríos,30,9
1293,2020-06-14,Formosa,34,1
1294,2020-06-14,La Pampa,42,1
1295,2020-06-14,La Rioja,46,2
1296,2020-06-14,Mendoza,50,4
1297,2020-06-14,Misiones,54,1
1298,2020-06-14,Neuquén,58,9
1299,2020-06-14,Río Negro,62,5
1300,2020-06-14,SIN ESPECIFICAR,99,5
1301,2020-06-14,Salta,66,1
1302,2020-06-14,Tucumán,90,2
1303,2020-06-15,Buenos Aires,06,827
1304,2020-06-15,CABA,02,485
1305,2020-06-15,Chaco,22,29
1306,2020-06-15,Chubut,26,12
1307,2020-06-15,Corrientes,18,5
1308,2020-06-15,Córdoba,14,3
1309,2020-06-15,Entre Ríos,30,3
1310,2020-06-15,Jujuy,38,1
1311,2020-06-15,La Rioja,46,1
1312,2020-06-15,Mendoza,50,2
1313,2020-06-15,Neuquén,58,17
1314,2020-06-15,Río Negro,62,28
1315,2020-06-15,SIN ESPECIFICAR,99,4
1316,2020-06-15,San Juan,70,1
1317,2020-06-15,Santa Cruz,78,2
1318,2020-06-16,Buenos Aires,06,1120
1319,2020-06-16,CABA,02,757
1320,2020-06-16,Catamarca,10,1
1321,2020-06-16,Chaco,22,51
1322,2020-06-16,Chubut,26,3
1323,2020-06-16,Corrientes,18,2
1324,2020-06-16,Córdoba,14,2
1325,2020-06-16,Entre Ríos,30,8
1326,2020-06-16,Jujuy,38,3
1327,2020-06-16,Mendoza,50,5
1328,2020-06-16,Neuquén,58,12
1329,2020-06-16,Río Negro,62,18
1330,2020-06-16,SIN ESPECIFICAR,99,5
1331,2020-06-16,Salta,66,2
1332,2020-06-16,Santa Cruz,78,1
1333,2020-06-16,Santa Fe,82,7
1334,2020-06-16,Santiago del Estero,86,3
1335,2020-06-16,Tucumán,90,4
1336,2020-06-17,Buenos Aires,06,1176
1337,2020-06-17,CABA,02,761
1338,2020-06-17,Catamarca,10,1
1339,2020-06-17,Chaco,22,54
1340,2020-06-17,Chubut,26,14
1341,2020-06-17,Corrientes,18,3
1342,2020-06-17,Córdoba,14,9
1343,2020-06-17,Entre Ríos,30,2
1344,2020-06-17,Jujuy,38,1
1345,2020-06-17,Mendoza,50,1
1346,2020-06-17,Neuquén,58,9
1347,2020-06-17,Río Negro,62,24
1348,2020-06-17,SIN ESPECIFICAR,99,6
1349,2020-06-17,Santa Fe,82,6
1350,2020-06-17,Santiago del Estero,86,2
1351,2020-06-17,Tucumán,90,5
1352,2020-06-18,Buenos Aires,06,1305
1353,2020-06-18,CABA,02,815
1354,2020-06-18,Chaco,22,37
1355,2020-06-18,Chubut,26,6
1356,2020-06-18,Corrientes,18,2
1357,2020-06-18,Córdoba,14,13
1358,2020-06-18,Entre Ríos,30,6
1359,2020-06-18,Formosa,34,3
1360,2020-06-18,Jujuy,38,1
1361,2020-06-18,La Rioja,46,2
1362,2020-06-18,Mendoza,50,7
1363,2020-06-18,Neuquén,58,18
1364,2020-06-18,Río Negro,62,34
1365,2020-06-18,SIN ESPECIFICAR,99,8
1366,2020-06-18,San Juan,70,1
1367,2020-06-18,Santa Fe,82,16
1368,2020-06-18,Santiago del Estero,86,1
1369,2020-06-18,Tucumán,90,12
1370,2020-06-19,Buenos Aires,06,1299
1371,2020-06-19,CABA,02,739
1372,2020-06-19,Chaco,22,35
1373,2020-06-19,Chubut,26,6
1374,2020-06-19,Corrientes,18,4
1375,2020-06-19,Córdoba,14,27
1376,2020-06-19,Entre Ríos,30,16
1377,2020-06-19,Jujuy,38,1
1378,2020-06-19,Mendoza,50,9
1379,2020-06-19,Neuquén,58,16
1380,2020-06-19,Río Negro,62,38
1381,2020-06-19,SIN ESPECIFICAR,99,10
1382,2020-06-19,Santa Fe,82,4
1383,2020-06-19,Tierra del Fuego,94,2
1384,2020-06-19,Tucumán,90,3
1385,2020-06-20,Buenos Aires,06,1303
1386,2020-06-20,CABA,02,797
1387,2020-06-20,Chaco,22,63
1388,2020-06-20,Chubut,26,4
1389,2020-06-20,Corrientes,18,2
1390,2020-06-20,Córdoba,14,20
1391,2020-06-20,Entre Ríos,30,11
1392,2020-06-20,Jujuy,38,1
1393,2020-06-20,Mendoza,50,8
1394,2020-06-20,Neuquén,58,15
1395,2020-06-20,Río Negro,62,33
1396,2020-06-20,SIN ESPECIFICAR,99,7
1397,2020-06-20,Santa Fe,82,21
1398,2020-06-20,Tucumán,90,4
1399,2020-06-21,Buenos Aires,06,813
1400,2020-06-21,CABA,02,797
1401,2020-06-21,Chaco,22,54
1402,2020-06-21,Chubut,26,2
1403,2020-06-21,Córdoba,14,21
1404,2020-06-21,Entre Ríos,30,14
1405,2020-06-21,Jujuy,38,1
1406,2020-06-21,Mendoza,50,2
