fecha_apertura,residencia_provincia_nombre,residencia_provincia_id,cantidad
2021-04-10,Jujuy,38,67
2021-04-10,La Pampa,42,131
2021-04-10,La Rioja,46,137
2021-04-10,Mendoza,50,607
2021-04-10,Misiones,54,139
2021-04-10,Neuquén,58,45
2021-04-10,Río Negro,62,100
2021-04-10,SIN ESPECIFICAR,99,45
2021-04-10,Salta,66,65
2021-04-10,San Juan,70,58
2021-04-10,San Luis,74,459
2021-04-10,Santa Cruz,78,134
2021-04-10,Santa Fe,82,1200
2021-04-10,Santiago del Estero,86,195
2021-04-10,Tierra del Fuego,94,85
2021-04-10,Tucumán,90,385
2021-04-11,Buenos Aires,06,6341
2021-04-11,CABA,02,3015
2021-04-11,Catamarca,10,128
2021-04-11,Chaco,22,154
2021-04-11,Chubut,26,41
2021-04-11,Corrientes,18,211
2021-04-11,Córdoba,14,647
2021-04-11,Entre Ríos,30,154
2021-04-11,Formosa,34,92
2021-04-11,Jujuy,38,21
2021-04-11,La Pampa,42,84
2021-04-11,La Rioja,46,67
2021-04-11,Mendoza,50,235
2021-04-11,Misiones,54,132
2021-04-11,Neuquén,58,80
2021-04-11,Río Negro,62,37
2021-04-11,SIN ESPECIFICAR,99,29
2021-04-11,Salta,66,30
2021-04-11,San Juan,70,22
2021-04-11,San Luis,74,355
2021-04-11,Santa Cruz,78,69
2021-04-11,Santa Fe,82,723
2021-04-11,Santiago del Estero,86,133
2021-04-11,Tierra del Fuego,94,93
2021-04-11,Tucumán,90,251
2021-04-12,Buenos Aires,06,12728
2021-04-12,CABA,02,2519
2021-04-12,Catamarca,10,158
2021-04-12,Chaco,22,263
2021-04-12,Chubut,26,203
2021-04-12,Corrientes,18,62
2021-04-12,Córdoba,14,1616
2021-04-12,Entre Ríos,30,575
2021-04-12,Formosa,34,217
2021-04-12,Jujuy,38,58
2021-04-12,La Pampa,42,218
2021-04-12,La Rioja,46,28
2021-04-12,Mendoza,50,913
2021-04-12,Misiones,54,152
2021-04-12,Neuquén,58,172
2021-04-12,Río Negro,62,234
2021-04-12,SIN ESPECIFICAR,99,49
2021-04-12,Salta,66,301
2021-04-12,San Juan,70,290
2021-04-12,San Luis,74,666
2021-04-12,Santa Cruz,78,232
2021-04-12,Santa Fe,82,1546
2021-04-12,Santiago del Estero,86,181
2021-04-12,Tierra del Fuego,94,106
2021-04-12,Tucumán,90,866
2021-04-13,Buenos Aires,06,13662
2021-04-13,CABA,02,2848
2021-04-13,Catamarca,10,140
2021-04-13,Chaco,22,258
2021-04-13,Chubut,26,213
2021-04-13,Corrientes,18,446
2021-04-13,Córdoba,14,2483
2021-04-13,Entre Ríos,30,540
2021-04-13,Formosa,34,85
2021-04-13,Jujuy,38,103
2021-04-13,La Pampa,42,234
2021-04-13,La Rioja,46,67
2021-04-13,Mendoza,50,1011
2021-04-13,Misiones,54,131
2021-04-13,Neuquén,58,235
2021-04-13,Río Negro,62,235
2021-04-13,SIN ESPECIFICAR,99,51
2021-04-13,Salta,66,275
2021-04-13,San Juan,70,257
2021-04-13,San Luis,74,671
2021-04-13,Santa Cruz,78,260
2021-04-13,Santa Fe,82,1634
2021-04-13,Santiago del Estero,86,147
2021-04-13,Tierra del Fuego,94,91
2021-04-13,Tucumán,90,651
2021-04-14,Buenos Aires,06,12900
2021-04-14,CABA,02,2180
2021-04-14,Catamarca,10,186
2021-04-14,Chaco,22,310
2021-04-14,Chubut,26,224
2021-04-14,Corrientes,18,174
2021-04-14,Córdoba,14,1684
2021-04-14,Entre Ríos,30,461
2021-04-14,Formosa,34,79
2021-04-14,Jujuy,38,75
2021-04-14,La Pampa,42,249
2021-04-14,La Rioja,46,110
2021-04-14,Mendoza,50,1079
2021-04-14,Misiones,54,126
2021-04-14,Neuquén,58,171
2021-04-14,Río Negro,62,238
2021-04-14,SIN ESPECIFICAR,99,53
2021-04-14,Salta,66,246
2021-04-14,San Juan,70,278
2021-04-14,San Luis,74,690
2021-04-14,Santa Cruz,78,238
2021-04-14,Santa Fe,82,1877
2021-04-14,Santiago del Estero,86,230
2021-04-14,Tierra del Fuego,94,87
2021-04-14,Tucumán,90,764
2021-04-15,Buenos Aires,06,13462
2021-04-15,CABA,02,3188
2021-04-15,Catamarca,10,171
2021-04-15,Chaco,22,335
2021-04-15,Chubut,26,225
2021-04-15,Corrientes,18,172
2021-04-15,Córdoba,14,1738
2021-04-15,Entre Ríos,30,545
2021-04-15,Formosa,34,86
2021-04-15,Jujuy,38,82
2021-04-15,La Pampa,42,246
2021-04-15,La Rioja,46,85
2021-04-15,Mendoza,50,1026
2021-04-15,Misiones,54,186
2021-04-15,Neuquén,58,236
2021-04-15,Río Negro,62,238
2021-04-15,SIN ESPECIFICAR,99,52
2021-04-15,Salta,66,242
2021-04-15,San Juan,70,288
2021-04-15,San Luis,74,687
2021-04-15,Santa Cruz,78,160
2021-04-15,Santa Fe,82,1972
2021-04-15,Santiago del Estero,86,208
2021-04-15,Tierra del Fuego,94,48
2021-04-15,Tucumán,90,715
2021-04-16,Buenos Aires,06,12603
2021-04-16,CABA,02,2924
2021-04-16,Catamarca,10,149
2021-04-16,Chaco,22,288
2021-04-16,Chubut,26,218
2021-04-16,Corrientes,18,174
2021-04-16,Córdoba,14,2182
2021-04-16,Entre Ríos,30,570
2021-04-16,Formosa,34,57
2021-04-16,Jujuy,38,137
2021-04-16,La Pampa,42,250
2021-04-16,La Rioja,46,73
2021-04-16,Mendoza,50,1031
2021-04-16,Misiones,54,131
2021-04-16,Neuquén,58,200
2021-04-16,Río Negro,62,168
2021-04-16,SIN ESPECIFICAR,99,45
2021-04-16,Salta,66,230
2021-04-16,San Juan,70,237
2021-04-16,San Luis,74,709
2021-04-16,Santa Cruz,78,184
2021-04-16,Santa Fe,82,1929
2021-04-16,Santiago del Estero,86,265
2021-04-16,Tierra del Fuego,94,113
2021-04-16,Tucumán,90,642
2021-04-17,Buenos Aires,06,9528
2021-04-17,CABA,02,3236
2021-04-17,Catamarca,10,165
2021-04-17,Chaco,22,153
2021-04-17,Chubut,26,98
2021-04-17,Corrientes,18,278
2021-04-17,Córdoba,14,1063
2021-04-17,Entre Ríos,30,340
2021-04-17,Formosa,34,19
2021-04-17,Jujuy,38,99
2021-04-17,La Pampa,42,153
2021-04-17,La Rioja,46,50
2021-04-17,Mendoza,50,643
2021-04-17,Misiones,54,112
2021-04-17,Neuquén,58,116
2021-04-17,Río Negro,62,228
2021-04-17,SIN ESPECIFICAR,99,53
2021-04-17,Salta,66,86
2021-04-17,San Juan,70,77
2021-04-17,San Luis,74,541
2021-04-17,Santa Cruz,78,156
2021-04-17,Santa Fe,82,1264
2021-04-17,Santiago del Estero,86,222
2021-04-17,Tierra del Fuego,94,57
2021-04-17,Tucumán,90,299
2021-04-18,Buenos Aires,06,6774
2021-04-18,CABA,02,2810
2021-04-18,Catamarca,10,111
2021-04-18,Chaco,22,89
2021-04-18,Chubut,26,42
2021-04-18,Corrientes,18,181
2021-04-18,Córdoba,14,787
2021-04-18,Entre Ríos,30,155
2021-04-18,Formosa,34,33
2021-04-18,Jujuy,38,55
2021-04-18,La Pampa,42,80
2021-04-18,La Rioja,46,94
2021-04-18,Mendoza,50,379
2021-04-18,Misiones,54,103
2021-04-18,Neuquén,58,85
2021-04-18,Río Negro,62,70
2021-04-18,SIN ESPECIFICAR,99,41
2021-04-18,Salta,66,26
2021-04-18,San Juan,70,94
2021-04-18,San Luis,74,310
2021-04-18,Santa Cruz,78,78
2021-04-18,Santa Fe,82,771
2021-04-18,Santiago del Estero,86,197
2021-04-18,Tierra del Fuego,94,44
2021-04-18,Tucumán,90,380
2021-04-19,Buenos Aires,06,14180
2021-04-19,CABA,02,2682
2021-04-19,Catamarca,10,219
2021-04-19,Chaco,22,253
2021-04-19,Chubut,26,205
2021-04-19,Corrientes,18,131
2021-04-19,Córdoba,14,2177
2021-04-19,Entre Ríos,30,615
2021-04-19,Formosa,34,105
2021-04-19,Jujuy,38,101
2021-04-19,La Pampa,42,300
2021-04-19,La Rioja,46,108
2021-04-19,Mendoza,50,1248
2021-04-19,Misiones,54,29
2021-04-19,Neuquén,58,263
2021-04-19,Río Negro,62,350
2021-04-19,SIN ESPECIFICAR,99,44
2021-04-19,Salta,66,274
2021-04-19,San Juan,70,268
2021-04-19,San Luis,74,802
2021-04-19,Santa Cruz,78,288
2021-04-19,Santa Fe,82,1700
2021-04-19,Santiago del Estero,86,218
2021-04-19,Tierra del Fuego,94,101
2021-04-19,Tucumán,90,899
2021-04-20,Buenos Aires,06,14325
2021-04-20,CABA,02,3266
2021-04-20,Catamarca,10,177
2021-04-20,Chaco,22,246
2021-04-20,Chubut,26,296
2021-04-20,Corrientes,18,285
2021-04-20,Córdoba,14,2269
2021-04-20,Entre Ríos,30,597
2021-04-20,Formosa,34,100
2021-04-20,Jujuy,38,111
2021-04-20,La Pampa,42,338
2021-04-20,La Rioja,46,62
2021-04-20,Mendoza,50,1112
2021-04-20,Misiones,54,156
2021-04-20,Neuquén,58,270
2021-04-20,Río Negro,62,198
2021-04-20,SIN ESPECIFICAR,99,46
2021-04-20,Salta,66,223
2021-04-20,San Juan,70,390
2021-04-20,San Luis,74,853
2021-04-20,Santa Cruz,78,207
2021-04-20,Santa Fe,82,2220
2021-04-20,Santiago del Estero,86,168
2021-04-20,Tierra del Fuego,94,40
2021-04-20,Tucumán,90,853
2021-04-21,Buenos Aires,06,12332
2021-04-21,CABA,02,2442
2021-04-21,Catamarca,10,199
2021-04-21,Chaco,22,222
2021-04-21,Chubut,26,217
2021-04-21,Corrientes,18,239
2021-04-21,Córdoba,14,2044
2021-04-21,Entre Ríos,30,567
2021-04-21,Formosa,34,87
2021-04-21,Jujuy,38,114
2021-04-21,La Pampa,42,259
2021-04-21,La Rioja,46,128
2021-04-21,Mendoza,50,1035
2021-04-21,Misiones,54,117
2021-04-21,Neuquén,58,240
2021-04-21,Río Negro,62,300
2021-04-21,SIN ESPECIFICAR,99,41
2021-04-21,Salta,66,272
2021-04-21,San Juan,70,326
2021-04-21,San Luis,74,640
2021-04-21,Santa Cruz,78,212
2021-04-21,Santa Fe,82,2108
2021-04-21,Santiago del Estero,86,257
2021-04-21,Tierra del Fuego,94,129
2021-04-21,Tucumán,90,812
2021-04-22,Buenos Aires,06,13306
2021-04-22,CABA,02,3175
2021-04-22,Catamarca,10,204
2021-04-22,Chaco,22,218
2021-04-22,Chubut,26,265
2021-04-22,Corrientes,18,400
2021-04-22,Córdoba,14,1236
2021-04-22,Entre Ríos,30,640
2021-04-22,Formosa,34,109
2021-04-22,Jujuy,38,88
2021-04-22,La Pampa,42,269
2021-04-22,La Rioja,46,74
2021-04-22,Mendoza,50,997
2021-04-22,Misiones,54,128
2021-04-22,Neuquén,58,219
2021-04-22,Río Negro,62,298
2021-04-22,SIN ESPECIFICAR,99,48
2021-04-22,Salta,66,228
2021-04-22,San Juan,70,392
2021-04-22,San Luis,74,694
2021-04-22,Santa Cruz,78,219
2021-04-22,Santa Fe,82,1989
2021-04-22,Santiago del Estero,86,282
2021-04-22,Tierra del Fuego,94,145
2021-04-22,Tucumán,90,1050
2021-04-23,Buenos Aires,06,12420
2021-04-23,CABA,02,2841
2021-04-23,Catamarca,10,184
2021-04-23,Chaco,22,278
2021-04-23,Chubut,26,187
2021-04-23,Corrientes,18,291
2021-04-23,Córdoba,14,2047
2021-04-23,Entre Ríos,30,559
2021-04-23,Formosa,34,97
2021-04-23,Jujuy,38,118
2021-04-23,La Pampa,42,259
2021-04-23,La Rioja,46,94
2021-04-23,Mendoza,50,1000
2021-04-23,Misiones,54,141
2021-04-23,Neuquén,58,322
2021-04-23,Río Negro,62,278
2021-04-23,SIN ESPECIFICAR,99,35
2021-04-23,Salta,66,239
2021-04-23,San Juan,70,285
2021-04-23,San Luis,74,572
2021-04-23,Santa Cruz,78,250
2021-04-23,Santa Fe,82,2021
2021-04-23,Santiago del Estero,86,223
2021-04-23,Tierra del Fuego,94,86
2021-04-23,Tucumán,90,649
2021-04-24,Buenos Aires,06,7411
2021-04-24,CABA,02,2419
2021-04-24,Catamarca,10,72
2021-04-24,Chaco,22,168
2021-04-24,Chubut,26,99
2021-04-24,Corrientes,18,344
2021-04-24,Córdoba,14,1255
2021-04-24,Entre Ríos,30,304
2021-04-24,Formosa,34,101
2021-04-24,Jujuy,38,63
2021-04-24,La Pampa,42,210
2021-04-24,La Rioja,46,84
2021-04-24,Mendoza,50,592
2021-04-24,Misiones,54,127
2021-04-24,Neuquén,58,207
2021-04-24,Río Negro,62,170
2021-04-24,SIN ESPECIFICAR,99,30
2021-04-24,Salta,66,51
2021-04-24,San Juan,70,140
2021-04-24,San Luis,74,410
2021-04-24,Santa Cruz,78,111
2021-04-24,Santa Fe,82,1354
2021-04-24,Santiago del Estero,86,180
2021-04-24,Tierra del Fuego,94,61
2021-04-24,Tucumán,90,223
2021-04-25,Buenos Aires,06,5859
2021-04-25,CABA,02,2482
2021-04-25,Catamarca,10,169
2021-04-25,Chaco,22,112
2021-04-25,Chubut,26,48
2021-04-25,Corrientes,18,185
2021-04-25,Córdoba,14,478
2021-04-25,Entre Ríos,30,209
2021-04-25,Formosa,34,30
2021-04-25,Jujuy,38,33
2021-04-25,La Pampa,42,131
2021-04-25,La Rioja,46,40
2021-04-25,Mendoza,50,167
2021-04-25,Misiones,54,106
2021-04-25,Neuquén,58,129
2021-04-25,Río Negro,62,100
2021-04-25,SIN ESPECIFICAR,99,20
2021-04-25,Salta,66,27
2021-04-25,San Juan,70,52
2021-04-25,San Luis,74,288
2021-04-25,Santa Cruz,78,155
2021-04-25,Santa Fe,82,862
2021-04-25,Santiago del Estero,86,167
2021-04-25,Tierra del Fuego,94,32
2021-04-25,Tucumán,90,224
2021-04-26,Buenos Aires,06,11891
2021-04-26,CABA,02,2532
2021-04-26,Catamarca,10,216
2021-04-26,Chaco,22,172
2021-04-26,Chubut,26,225
2021-04-26,Corrientes,18,135
2021-04-26,Córdoba,14,1831
2021-04-26,Entre Ríos,30,781
2021-04-26,Formosa,34,137
2021-04-26,Jujuy,38,99
2021-04-26,La Pampa,42,349
2021-04-26,La Rioja,46,87
2021-04-26,Mendoza,50,1051
2021-04-26,Misiones,54,88
2021-04-26,Neuquén,58,421
2021-04-26,Río Negro,62,391
2021-04-26,SIN ESPECIFICAR,99,46
2021-04-26,Salta,66,313
2021-04-26,San Juan,70,353
2021-04-26,San Luis,74,517
2021-04-26,Santa Cruz,78,225
2021-04-26,Santa Fe,82,1677
2021-04-26,Santiago del Estero,86,162
2021-04-26,Tierra del Fuego,94,76
2021-04-26,Tucumán,90,972
2021-04-27,Buenos Aires,06,11741
2021-04-27,CABA,02,2733
2021-04-27,Catamarca,10,147
2021-04-27,Chaco,22,279
2021-04-27,Chubut,26,212
2021-04-27,Corrientes,18,266
2021-04-27,Córdoba,14,1942
2021-04-27,Entre Ríos,30,593
2021-04-27,Formosa,34,72
2021-04-27,Jujuy,38,113
2021-04-27,La Pampa,42,383
2021-04-27,La Rioja,46,69
2021-04-27,Mendoza,50,1020
2021-04-27,Misiones,54,83
2021-04-27,Neuquén,58,413
2021-04-27,Río Negro,62,416
2021-04-27,SIN ESPECIFICAR,99,33
2021-04-27,Salta,66,233
2021-04-27,San Juan,70,486
2021-04-27,San Luis,74,519
2021-04-27,Santa Cruz,78,245
2021-04-27,Santa Fe,82,2081
2021-04-27,Santiago del Estero,86,145
2021-04-27,Tierra del Fuego,94,88
2021-04-27,Tucumán,90,682
2021-04-28,Buenos Aires,06,10633
2021-04-28,CABA,02,2773
2021-04-28,Catamarca,10,137
2021-04-28,Chaco,22,327
2021-04-28,Chubut,26,259
2021-04-28,Corrientes,18,191
2021-04-28,Córdoba,14,1826
2021-04-28,Entre Ríos,30,646
2021-04-28,Formosa,34,23
2021-04-28,Jujuy,38,96
2021-04-28,La Pampa,42,377
2021-04-28,La Rioja,46,54
2021-04-28,Mendoza,50,812
2021-04-28,Misiones,54,118
2021-04-28,Neuquén,58,276
2021-04-28,Río Negro,62,300
2021-04-28,SIN ESPECIFICAR,99,58
2021-04-28,Salta,66,181
2021-04-28,San Juan,70,260
2021-04-28,San Luis,74,594
2021-04-28,Santa Cruz,78,227
2021-04-28,Santa Fe,82,1958
2021-04-28,Santiago del Estero,86,211
2021-04-28,Tierra del Fuego,94,89
2021-04-28,Tucumán,90,865
2021-04-29,Buenos Aires,06,10646
2021-04-29,CABA,02,2686
2021-04-29,Catamarca,10,155
2021-04-29,Chaco,22,321
2021-04-29,Chubut,26,185
2021-04-29,Corrientes,18,198
2021-04-29,Córdoba,14,2040
2021-04-29,Entre Ríos,30,585
2021-04-29,Formosa,34,25
2021-04-29,Jujuy,38,90
2021-04-29,La Pampa,42,321
2021-04-29,La Rioja,46,86
2021-04-29,Mendoza,50,866
2021-04-29,Misiones,54,84
2021-04-29,Neuquén,58,398
2021-04-29,Río Negro,62,285
2021-04-29,SIN ESPECIFICAR,99,52
2021-04-29,Salta,66,269
2021-04-29,San Juan,70,349
2021-04-29,San Luis,74,385
2021-04-29,Santa Cruz,78,226
2021-04-29,Santa Fe,82,2011
2021-04-29,Santiago del Estero,86,200
2021-04-29,Tierra del Fuego,94,52
2021-04-29,Tucumán,90,604
2021-04-30,Buenos Aires,06,9951
2021-04-30,CABA,02,2184
2021-04-30,Catamarca,10,125
2021-04-30,Chaco,22,206
2021-04-30,Chubut,26,107
2021-04-30,Corrientes,18,166
2021-04-30,Córdoba,14,1760
2021-04-30,Entre Ríos,30,486
2021-04-30,Formosa,34,21
2021-04-30,Jujuy,38,82
2021-04-30,La Pampa,42,392
2021-04-30,La Rioja,46,29
2021-04-30,Mendoza,50,770
2021-04-30,Misiones,54,107
2021-04-30,Neuquén,58,427
2021-04-30,Río Negro,62,273
2021-04-30,SIN ESPECIFICAR,99,38
2021-04-30,Salta,66,203
2021-04-30,San Juan,70,320
2021-04-30,San Luis,74,433
2021-04-30,Santa Cruz,78,194
2021-04-30,Santa Fe,82,1938
2021-04-30,Santiago del Estero,86,193
2021-04-30,Tierra del Fuego,94,96
2021-04-30,Tucumán,90,659
2021-05-01,Buenos Aires,06,4884
2021-05-01,CABA,02,1823
2021-05-01,Catamarca,10,43
2021-05-01,Chaco,22,155
2021-05-01,Chubut,26,85
2021-05-01,Corrientes,18,158
2021-05-01,Córdoba,14,868
2021-05-01,Entre Ríos,30,201
2021-05-01,Formosa,34,21
2021-05-01,Jujuy,38,62
2021-05-01,La Pampa,42,288
2021-05-01,La Rioja,46,86
2021-05-01,Mendoza,50,349
2021-05-01,Misiones,54,119
2021-05-01,Neuquén,58,217
2021-05-01,Río Negro,62,152
2021-05-01,SIN ESPECIFICAR,99,30
2021-05-01,Salta,66,22
2021-05-01,San Juan,70,59
2021-05-01,San Luis,74,273
2021-05-01,Santa Cruz,78,154
2021-05-01,Santa Fe,82,1078
2021-05-01,Santiago del Estero,86,146
2021-05-01,Tierra del Fuego,94,56
2021-05-01,Tucumán,90,217
2021-05-02,Buenos Aires,06,4277
2021-05-02,CABA,02,1824
2021-05-02,Catamarca,10,109
2021-05-02,Chaco,22,133
2021-05-02,Chubut,26,56
2021-05-02,Corrientes,18,79
2021-05-02,Córdoba,14,685
2021-05-02,Entre Ríos,30,162
2021-05-02,Formosa,34,20
2021-05-02,Jujuy,38,37
2021-05-02,La Pampa,42,217
2021-05-02,La Rioja,46,159
2021-05-02,Mendoza,50,187
2021-05-02,Misiones,54,85
2021-05-02,Neuquén,58,162
2021-05-02,Río Negro,62,72
2021-05-02,SIN ESPECIFICAR,99,15
2021-05-02,Salta,66,22
2021-05-02,San Juan,70,53
2021-05-02,San Luis,74,228
2021-05-02,Santa Cruz,78,69
2021-05-02,Santa Fe,82,536
2021-05-02,Santiago del Estero,86,205
2021-05-02,Tierra del Fuego,94,29
2021-05-02,Tucumán,90,187
2021-05-03,Buenos Aires,06,11895
2021-05-03,CABA,02,2734
2021-05-03,Catamarca,10,237
2021-05-03,Chaco,22,288
2021-05-03,Chubut,26,178
2021-05-03,Corrientes,18,122
2021-05-03,Córdoba,14,1874
2021-05-03,Entre Ríos,30,768
2021-05-03,Formosa,34,153
2021-05-03,Jujuy,38,118
2021-05-03,La Pampa,42,425
2021-05-03,La Rioja,46,145
2021-05-03,Mendoza,50,1111
2021-05-03,Misiones,54,116
2021-05-03,Neuquén,58,488
2021-05-03,Río Negro,62,424
2021-05-03,SIN ESPECIFICAR,99,68
2021-05-03,Salta,66,304
2021-05-03,San Juan,70,398
2021-05-03,San Luis,74,278
2021-05-03,Santa Cruz,78,213
2021-05-03,Santa Fe,82,2166
2021-05-03,Santiago del Estero,86,148
2021-05-03,Tierra del Fuego,94,73
2021-05-03,Tucumán,90,670
2021-05-04,Buenos Aires,06,11109
2021-05-04,CABA,02,2688
2021-05-04,Catamarca,10,190
2021-05-04,Chaco,22,363
2021-05-04,Chubut,26,185
2021-05-04,Corrientes,18,324
2021-05-04,Córdoba,14,1398
2021-05-04,Entre Ríos,30,729
2021-05-04,Formosa,34,207
2021-05-04,Jujuy,38,134
2021-05-04,La Pampa,42,427
2021-05-04,La Rioja,46,40
2021-05-04,Mendoza,50,897
2021-05-04,Misiones,54,130
2021-05-04,Neuquén,58,424
2021-05-04,Río Negro,62,319
2021-05-04,SIN ESPECIFICAR,99,42
2021-05-04,Salta,66,314
2021-05-04,San Juan,70,456
2021-05-04,San Luis,74,349
2021-05-04,Santa Cruz,78,228
2021-05-04,Santa Fe,82,2213
2021-05-04,Santiago del Estero,86,209
2021-05-04,Tierra del Fuego,94,85
2021-05-04,Tucumán,90,769
2021-05-05,Buenos Aires,06,10630
2021-05-05,CABA,02,2323
2021-05-05,Catamarca,10,123
2021-05-05,Chaco,22,312
2021-05-05,Chubut,26,322
2021-05-05,Corrientes,18,210
2021-05-05,Córdoba,14,2601
2021-05-05,Entre Ríos,30,679
2021-05-05,Formosa,34,302
2021-05-05,Jujuy,38,52
2021-05-05,La Pampa,42,484
2021-05-05,La Rioja,46,92
2021-05-05,Mendoza,50,866
2021-05-05,Misiones,54,226
2021-05-05,Neuquén,58,563
2021-05-05,Río Negro,62,384
2021-05-05,SIN ESPECIFICAR,99,50
2021-05-05,Salta,66,263
2021-05-05,San Juan,70,467
2021-05-05,San Luis,74,375
2021-05-05,Santa Cruz,78,281
2021-05-05,Santa Fe,82,2303
2021-05-05,Santiago del Estero,86,265
2021-05-05,Tierra del Fuego,94,91
2021-05-05,Tucumán,90,655
2021-05-06,Buenos Aires,06,9327
2021-05-06,CABA,02,2380
2021-05-06,Catamarca,10,162
2021-05-06,Chaco,22,324
2021-05-06,Chubut,26,175
2021-05-06,Corrientes,18,214
2021-05-06,Córdoba,14,1778
2021-05-06,Entre Ríos,30,707
2021-05-06,Formosa,34,283
2021-05-06,Jujuy,38,99
2021-05-06,La Pampa,42,371
2021-05-06,La Rioja,46,81
2021-05-06,Mendoza,50,773
2021-05-06,Misiones,54,143
2021-05-06,Neuquén,58,486
2021-05-06,Río Negro,62,344
2021-05-06,SIN ESPECIFICAR,99,46
2021-05-06,Salta,66,245
2021-05-06,San Juan,70,381
2021-05-06,San Luis,74,425
2021-05-06,Santa Cruz,78,280
2021-05-06,Santa Fe,82,2159
2021-05-06,Santiago del Estero,86,331
2021-05-06,Tierra del Fuego,94,68
2021-05-06,Tucumán,90,589
2021-05-07,Buenos Aires,06,9501
2021-05-07,CABA,02,2306
2021-05-07,Catamarca,10,147
2021-05-07,Chaco,22,267
2021-05-07,Chubut,26,263
2021-05-07,Corrientes,18,240
2021-05-07,Córdoba,14,2022
2021-05-07,Entre Ríos,30,613
2021-05-07,Formosa,34,285
2021-05-07,Jujuy,38,133
2021-05-07,La Pampa,42,523
2021-05-07,La Rioja,46,61
2021-05-07,Mendoza,50,948
2021-05-07,Misiones,54,200
2021-05-07,Neuquén,58,642
2021-05-07,Río Negro,62,339
2021-05-07,SIN ESPECIFICAR,99,40
2021-05-07,Salta,66,314
2021-05-07,San Juan,70,437
2021-05-07,San Luis,74,404
2021-05-07,Santa Cruz,78,283
2021-05-07,Santa Fe,82,1973
2021-05-07,Santiago del Estero,86,383
2021-05-07,Tierra del Fuego,94,63
2021-05-07,Tucumán,90,563
2021-05-08,Buenos Aires,06,5308
2021-05-08,CABA,02,1435
2021-05-08,Catamarca,10,155
2021-05-08,Chaco,22,155
2021-05-08,Chubut,26,125
2021-05-08,Corrientes,18,153
2021-05-08,Córdoba,14,1370
2021-05-08,Entre Ríos,30,272
2021-05-08,Formosa,34,66
2021-05-08,Jujuy,38,88
2021-05-08,La Pampa,42,360
2021-05-08,La Rioja,46,111
2021-05-08,Mendoza,50,490
2021-05-08,Misiones,54,162
2021-05-08,Neuquén,58,377
2021-05-08,Río Negro,62,261
2021-05-08,SIN ESPECIFICAR,99,30
2021-05-08,Salta,66,82
2021-05-08,San Juan,70,135
2021-05-08,San Luis,74,333
2021-05-08,Santa Cruz,78,124
2021-05-08,Santa Fe,82,1261
2021-05-08,Santiago del Estero,86,153
2021-05-08,Tierra del Fuego,94,59
2021-05-08,Tucumán,90,195
2021-05-09,Buenos Aires,06,3572
2021-05-09,CABA,02,1534
2021-05-09,Catamarca,10,148
2021-05-09,Chaco,22,118
2021-05-09,Chubut,26,13
2021-05-09,Corrientes,18,246
2021-05-09,Córdoba,14,694
2021-05-09,Entre Ríos,30,152
2021-05-09,Formosa,34,152
2021-05-09,Jujuy,38,35
2021-05-09,La Pampa,42,256
2021-05-09,La Rioja,46,143
2021-05-09,Mendoza,50,231
2021-05-09,Misiones,54,164
2021-05-09,Neuquén,58,238
2021-05-09,Río Negro,62,110
2021-05-09,SIN ESPECIFICAR,99,24
2021-05-09,Salta,66,29
2021-05-09,San Juan,70,26
2021-05-09,San Luis,74,204
2021-05-09,Santa Cruz,78,67
2021-05-09,Santa Fe,82,738
2021-05-09,Santiago del Estero,86,262
2021-05-09,Tierra del Fuego,94,23
2021-05-09,Tucumán,90,202
2021-05-10,Buenos Aires,06,11242
2021-05-10,CABA,02,2351
2021-05-10,Catamarca,10,152
2021-05-10,Chaco,22,281
2021-05-10,Chubut,26,287
2021-05-10,Corrientes,18,216
2021-05-10,Córdoba,14,1999
2021-05-10,Entre Ríos,30,847
2021-05-10,Formosa,34,267
2021-05-10,Jujuy,38,64
2021-05-10,La Pampa,42,660
2021-05-10,La Rioja,46,34
2021-05-10,Mendoza,50,1079
2021-05-10,Misiones,54,126
2021-05-10,Neuquén,58,678
2021-05-10,Río Negro,62,431
2021-05-10,SIN ESPECIFICAR,99,48
2021-05-10,Salta,66,405
2021-05-10,San Juan,70,422
2021-05-10,San Luis,74,393
2021-05-10,Santa Cruz,78,272
2021-05-10,Santa Fe,82,1979
2021-05-10,Santiago del Estero,86,275
2021-05-10,Tierra del Fuego,94,72
2021-05-10,Tucumán,90,834
2021-05-11,Buenos Aires,06,11231
2021-05-11,CABA,02,2914
2021-05-11,Catamarca,10,182
2021-05-11,Chaco,22,444
2021-05-11,Chubut,26,284
2021-05-11,Corrientes,18,31
2021-05-11,Córdoba,14,2848
2021-05-11,Entre Ríos,30,819
2021-05-11,Formosa,34,331
2021-05-11,Jujuy,38,125
2021-05-11,La Pampa,42,657
2021-05-11,La Rioja,46,36
2021-05-11,Mendoza,50,962
2021-05-11,Misiones,54,130
2021-05-11,Neuquén,58,622
2021-05-11,Río Negro,62,487
2021-05-11,SIN ESPECIFICAR,99,46
2021-05-11,Salta,66,341
2021-05-11,San Juan,70,543
2021-05-11,San Luis,74,438
2021-05-11,Santa Cruz,78,289
2021-05-11,Santa Fe,82,2451
2021-05-11,Santiago del Estero,86,298
2021-05-11,Tierra del Fuego,94,106
2021-05-11,Tucumán,90,742
2021-05-12,Buenos Aires,06,9344
2021-05-12,CABA,02,1714
