fecha_apertura;residencia_provincia_nombre;residencia_provincia_id;cantidad
22/4/2021;Salta;66;228
22/4/2021;San Juan;70;392
22/4/2021;San Luis;74;694
22/4/2021;Santa Cruz;78;219
22/4/2021;Santa Fe;82;1989
22/4/2021;Santiago del Estero;86;282
22/4/2021;Tierra del Fuego;94;145
22/4/2021;Tucumán;90;1050
23/4/2021;Buenos Aires;6;12420
23/4/2021;CABA;2;2841
23/4/2021;Catamarca;10;184
23/4/2021;Chaco;22;278
23/4/2021;Chubut;26;187
23/4/2021;Corrientes;18;291
23/4/2021;Córdoba;14;2047
23/4/2021;Entre Ríos;30;559
23/4/2021;Formosa;34;97
23/4/2021;Jujuy;38;118
23/4/2021;La Pampa;42;259
23/4/2021;La Rioja;46;94
23/4/2021;Mendoza;50;1000
23/4/2021;Misiones;54;141
23/4/2021;Neuquén;58;322
23/4/2021;Río Negro;62;278
23/4/2021;SIN ESPECIFICAR;99;35
23/4/2021;Salta;66;239
23/4/2021;San Juan;70;285
23/4/2021;San Luis;74;572
23/4/2021;Santa Cruz;78;250
23/4/2021;Santa Fe;82;2021
23/4/2021;Santiago del Estero;86;223
23/4/2021;Tierra del Fuego;94;86
23/4/2021;Tucumán;90;649
24/4/2021;Buenos Aires;6;7411
24/4/2021;CABA;2;2419
24/4/2021;Catamarca;10;72
24/4/2021;Chaco;22;168
24/4/2021;Chubut;26;99
24/4/2021;Corrientes;18;344
24/4/2021;Córdoba;14;1255
24/4/2021;Entre Ríos;30;304
24/4/2021;Formosa;34;101
24/4/2021;Jujuy;38;63
24/4/2021;La Pampa;42;210
24/4/2021;La Rioja;46;84
24/4/2021;Mendoza;50;592
24/4/2021;Misiones;54;127
24/4/2021;Neuquén;58;207
24/4/2021;Río Negro;62;170
24/4/2021;SIN ESPECIFICAR;99;30
24/4/2021;Salta;66;51
24/4/2021;San Juan;70;140
24/4/2021;San Luis;74;410
24/4/2021;Santa Cruz;78;111
24/4/2021;Santa Fe;82;1354
24/4/2021;Santiago del Estero;86;180
24/4/2021;Tierra del Fuego;94;61
24/4/2021;Tucumán;90;223
25/4/2021;Buenos Aires;6;5859
25/4/2021;CABA;2;2482
25/4/2021;Catamarca;10;169
25/4/2021;Chaco;22;112
25/4/2021;Chubut;26;48
25/4/2021;Corrientes;18;185
25/4/2021;Córdoba;14;478
25/4/2021;Entre Ríos;30;209
25/4/2021;Formosa;34;30
25/4/2021;Jujuy;38;33
25/4/2021;La Pampa;42;131
25/4/2021;La Rioja;46;40
25/4/2021;Mendoza;50;167
25/4/2021;Misiones;54;106
25/4/2021;Neuquén;58;129
25/4/2021;Río Negro;62;100
25/4/2021;SIN ESPECIFICAR;99;20
25/4/2021;Salta;66;27
25/4/2021;San Juan;70;52
25/4/2021;San Luis;74;288
25/4/2021;Santa Cruz;78;155
25/4/2021;Santa Fe;82;862
25/4/2021;Santiago del Estero;86;167
25/4/2021;Tierra del Fuego;94;32
25/4/2021;Tucumán;90;224
26/4/2021;Buenos Aires;6;11891
26/4/2021;CABA;2;2532
26/4/2021;Catamarca;10;216
26/4/2021;Chaco;22;172
26/4/2021;Chubut;26;225
26/4/2021;Corrientes;18;135
26/4/2021;Córdoba;14;1831
26/4/2021;Entre Ríos;30;781
26/4/2021;Formosa;34;137
26/4/2021;Jujuy;38;99
26/4/2021;La Pampa;42;349
26/4/2021;La Rioja;46;87
26/4/2021;Mendoza;50;1051
26/4/2021;Misiones;54;88
26/4/2021;Neuquén;58;421
26/4/2021;Río Negro;62;391
26/4/2021;SIN ESPECIFICAR;99;46
26/4/2021;Salta;66;313
26/4/2021;San Juan;70;353
26/4/2021;San Luis;74;517
26/4/2021;Santa Cruz;78;225
26/4/2021;Santa Fe;82;1677
26/4/2021;Santiago del Estero;86;162
26/4/2021;Tierra del Fuego;94;76
26/4/2021;Tucumán;90;972
27/4/2021;Buenos Aires;6;11741
27/4/2021;CABA;2;2733
27/4/2021;Catamarca;10;147
27/4/2021;Chaco;22;279
27/4/2021;Chubut;26;212
27/4/2021;Corrientes;18;266
27/4/2021;Córdoba;14;1942
27/4/2021;Entre Ríos;30;593
27/4/2021;Formosa;34;72
27/4/2021;Jujuy;38;113
27/4/2021;La Pampa;42;383
27/4/2021;La Rioja;46;69
27/4/2021;Mendoza;50;1020
27/4/2021;Misiones;54;83
27/4/2021;Neuquén;58;413
27/4/2021;Río Negro;62;416
27/4/2021;SIN ESPECIFICAR;99;33
27/4/2021;Salta;66;233
27/4/2021;San Juan;70;486
27/4/2021;San Luis;74;519
27/4/2021;Santa Cruz;78;245
27/4/2021;Santa Fe;82;2081
27/4/2021;Santiago del Estero;86;145
27/4/2021;Tierra del Fuego;94;88
27/4/2021;Tucumán;90;682
28/4/2021;Buenos Aires;6;10633
28/4/2021;CABA;2;2773
28/4/2021;Catamarca;10;137
28/4/2021;Chaco;22;327
28/4/2021;Chubut;26;259
28/4/2021;Corrientes;18;191
28/4/2021;Córdoba;14;1826
28/4/2021;Entre Ríos;30;646
28/4/2021;Formosa;34;23
28/4/2021;Jujuy;38;96
28/4/2021;La Pampa;42;377
28/4/2021;La Rioja;46;54
28/4/2021;Mendoza;50;812
28/4/2021;Misiones;54;118
28/4/2021;Neuquén;58;276
28/4/2021;Río Negro;62;300
28/4/2021;SIN ESPECIFICAR;99;58
28/4/2021;Salta;66;181
28/4/2021;San Juan;70;260
28/4/2021;San Luis;74;594
28/4/2021;Santa Cruz;78;227
28/4/2021;Santa Fe;82;1958
28/4/2021;Santiago del Estero;86;211
28/4/2021;Tierra del Fuego;94;89
28/4/2021;Tucumán;90;865
29/4/2021;Buenos Aires;6;10646
29/4/2021;CABA;2;2686
29/4/2021;Catamarca;10;155
29/4/2021;Chaco;22;321
29/4/2021;Chubut;26;185
29/4/2021;Corrientes;18;198
29/4/2021;Córdoba;14;2040
29/4/2021;Entre Ríos;30;585
29/4/2021;Formosa;34;25
29/4/2021;Jujuy;38;90
29/4/2021;La Pampa;42;321
29/4/2021;La Rioja;46;86
29/4/2021;Mendoza;50;866
29/4/2021;Misiones;54;84
29/4/2021;Neuquén;58;398
29/4/2021;Río Negro;62;285
29/4/2021;SIN ESPECIFICAR;99;52
29/4/2021;Salta;66;269
29/4/2021;San Juan;70;349
29/4/2021;San Luis;74;385
29/4/2021;Santa Cruz;78;226
29/4/2021;Santa Fe;82;2011
29/4/2021;Santiago del Estero;86;200
29/4/2021;Tierra del Fuego;94;52
29/4/2021;Tucumán;90;604
30/4/2021;Buenos Aires;6;9951
30/4/2021;CABA;2;2184
30/4/2021;Catamarca;10;125
30/4/2021;Chaco;22;206
30/4/2021;Chubut;26;107
30/4/2021;Corrientes;18;166
30/4/2021;Córdoba;14;1760
30/4/2021;Entre Ríos;30;486
30/4/2021;Formosa;34;21
30/4/2021;Jujuy;38;82
30/4/2021;La Pampa;42;392
30/4/2021;La Rioja;46;29
30/4/2021;Mendoza;50;770
30/4/2021;Misiones;54;107
30/4/2021;Neuquén;58;427
30/4/2021;Río Negro;62;273
30/4/2021;SIN ESPECIFICAR;99;38
30/4/2021;Salta;66;203
30/4/2021;San Juan;70;320
30/4/2021;San Luis;74;433
30/4/2021;Santa Cruz;78;194
30/4/2021;Santa Fe;82;1938
30/4/2021;Santiago del Estero;86;193
30/4/2021;Tierra del Fuego;94;96
30/4/2021;Tucumán;90;659
1/5/2021;Buenos Aires;6;4884
1/5/2021;CABA;2;1823
1/5/2021;Catamarca;10;43
1/5/2021;Chaco;22;155
1/5/2021;Chubut;26;85
1/5/2021;Corrientes;18;158
1/5/2021;Córdoba;14;868
1/5/2021;Entre Ríos;30;201
1/5/2021;Formosa;34;21
1/5/2021;Jujuy;38;62
1/5/2021;La Pampa;42;288
1/5/2021;La Rioja;46;86
1/5/2021;Mendoza;50;349
1/5/2021;Misiones;54;119
1/5/2021;Neuquén;58;217
1/5/2021;Río Negro;62;152
1/5/2021;SIN ESPECIFICAR;99;30
1/5/2021;Salta;66;22
1/5/2021;San Juan;70;59
1/5/2021;San Luis;74;273
1/5/2021;Santa Cruz;78;154
1/5/2021;Santa Fe;82;1078
1/5/2021;Santiago del Estero;86;146
1/5/2021;Tierra del Fuego;94;56
1/5/2021;Tucumán;90;217
2/5/2021;Buenos Aires;6;4277
2/5/2021;CABA;2;1824
2/5/2021;Catamarca;10;109
2/5/2021;Chaco;22;133
2/5/2021;Chubut;26;56
2/5/2021;Corrientes;18;79
2/5/2021;Córdoba;14;685
2/5/2021;Entre Ríos;30;162
2/5/2021;Formosa;34;20
2/5/2021;Jujuy;38;37
2/5/2021;La Pampa;42;217
2/5/2021;La Rioja;46;159
2/5/2021;Mendoza;50;187
2/5/2021;Misiones;54;85
2/5/2021;Neuquén;58;162
2/5/2021;Río Negro;62;72
2/5/2021;SIN ESPECIFICAR;99;15
2/5/2021;Salta;66;22
2/5/2021;San Juan;70;53
2/5/2021;San Luis;74;228
2/5/2021;Santa Cruz;78;69
2/5/2021;Santa Fe;82;536
2/5/2021;Santiago del Estero;86;205
2/5/2021;Tierra del Fuego;94;29
2/5/2021;Tucumán;90;187
3/5/2021;Buenos Aires;6;11895
3/5/2021;CABA;2;2734
3/5/2021;Catamarca;10;237
3/5/2021;Chaco;22;288
3/5/2021;Chubut;26;178
3/5/2021;Corrientes;18;122
3/5/2021;Córdoba;14;1874
3/5/2021;Entre Ríos;30;768
3/5/2021;Formosa;34;153
3/5/2021;Jujuy;38;118
3/5/2021;La Pampa;42;425
3/5/2021;La Rioja;46;145
3/5/2021;Mendoza;50;1111
3/5/2021;Misiones;54;116
3/5/2021;Neuquén;58;488
3/5/2021;Río Negro;62;424
3/5/2021;SIN ESPECIFICAR;99;68
3/5/2021;Salta;66;304
3/5/2021;San Juan;70;398
3/5/2021;San Luis;74;278
3/5/2021;Santa Cruz;78;213
3/5/2021;Santa Fe;82;2166
3/5/2021;Santiago del Estero;86;148
3/5/2021;Tierra del Fuego;94;73
3/5/2021;Tucumán;90;670
4/5/2021;Buenos Aires;6;11109
4/5/2021;CABA;2;2688
4/5/2021;Catamarca;10;190
4/5/2021;Chaco;22;363
4/5/2021;Chubut;26;185
4/5/2021;Corrientes;18;324
4/5/2021;Córdoba;14;1398
4/5/2021;Entre Ríos;30;729
4/5/2021;Formosa;34;207
4/5/2021;Jujuy;38;134
4/5/2021;La Pampa;42;427
4/5/2021;La Rioja;46;40
4/5/2021;Mendoza;50;897
4/5/2021;Misiones;54;130
4/5/2021;Neuquén;58;424
4/5/2021;Río Negro;62;319
4/5/2021;SIN ESPECIFICAR;99;42
4/5/2021;Salta;66;314
4/5/2021;San Juan;70;456
4/5/2021;San Luis;74;349
4/5/2021;Santa Cruz;78;228
4/5/2021;Santa Fe;82;2213
4/5/2021;Santiago del Estero;86;209
4/5/2021;Tierra del Fuego;94;85
4/5/2021;Tucumán;90;769
5/5/2021;Buenos Aires;6;10630
5/5/2021;CABA;2;2323
5/5/2021;Catamarca;10;123
5/5/2021;Chaco;22;312
5/5/2021;Chubut;26;322
5/5/2021;Corrientes;18;210
5/5/2021;Córdoba;14;2601
5/5/2021;Entre Ríos;30;679
5/5/2021;Formosa;34;302
5/5/2021;Jujuy;38;52
5/5/2021;La Pampa;42;484
5/5/2021;La Rioja;46;92
5/5/2021;Mendoza;50;866
5/5/2021;Misiones;54;226
5/5/2021;Neuquén;58;563
5/5/2021;Río Negro;62;384
5/5/2021;SIN ESPECIFICAR;99;50
5/5/2021;Salta;66;263
5/5/2021;San Juan;70;467
5/5/2021;San Luis;74;375
5/5/2021;Santa Cruz;78;281
5/5/2021;Santa Fe;82;2303
5/5/2021;Santiago del Estero;86;265
5/5/2021;Tierra del Fuego;94;91
5/5/2021;Tucumán;90;655
6/5/2021;Buenos Aires;6;9327
6/5/2021;CABA;2;2380
6/5/2021;Catamarca;10;162
6/5/2021;Chaco;22;324
6/5/2021;Chubut;26;175
6/5/2021;Corrientes;18;214
6/5/2021;Córdoba;14;1778
6/5/2021;Entre Ríos;30;707
6/5/2021;Formosa;34;283
6/5/2021;Jujuy;38;99
6/5/2021;La Pampa;42;371
6/5/2021;La Rioja;46;81
6/5/2021;Mendoza;50;773
6/5/2021;Misiones;54;143
6/5/2021;Neuquén;58;486
6/5/2021;Río Negro;62;344
6/5/2021;SIN ESPECIFICAR;99;46
6/5/2021;Salta;66;245
6/5/2021;San Juan;70;381
6/5/2021;San Luis;74;425
6/5/2021;Santa Cruz;78;280
6/5/2021;Santa Fe;82;2159
6/5/2021;Santiago del Estero;86;331
6/5/2021;Tierra del Fuego;94;68
6/5/2021;Tucumán;90;589
7/5/2021;Buenos Aires;6;9501
7/5/2021;CABA;2;2306
7/5/2021;Catamarca;10;147
7/5/2021;Chaco;22;267
7/5/2021;Chubut;26;263
7/5/2021;Corrientes;18;240
7/5/2021;Córdoba;14;2022
7/5/2021;Entre Ríos;30;613
7/5/2021;Formosa;34;285
7/5/2021;Jujuy;38;133
7/5/2021;La Pampa;42;523
7/5/2021;La Rioja;46;61
7/5/2021;Mendoza;50;948
7/5/2021;Misiones;54;200
7/5/2021;Neuquén;58;642
7/5/2021;Río Negro;62;339
7/5/2021;SIN ESPECIFICAR;99;40
7/5/2021;Salta;66;314
7/5/2021;San Juan;70;437
7/5/2021;San Luis;74;404
7/5/2021;Santa Cruz;78;283
7/5/2021;Santa Fe;82;1973
7/5/2021;Santiago del Estero;86;383
7/5/2021;Tierra del Fuego;94;63
7/5/2021;Tucumán;90;563
8/5/2021;Buenos Aires;6;5308
8/5/2021;CABA;2;1435
8/5/2021;Catamarca;10;155
8/5/2021;Chaco;22;155
8/5/2021;Chubut;26;125
8/5/2021;Corrientes;18;153
8/5/2021;Córdoba;14;1370
8/5/2021;Entre Ríos;30;272
8/5/2021;Formosa;34;66
8/5/2021;Jujuy;38;88
8/5/2021;La Pampa;42;360
8/5/2021;La Rioja;46;111
8/5/2021;Mendoza;50;490
8/5/2021;Misiones;54;162
8/5/2021;Neuquén;58;377
8/5/2021;Río Negro;62;261
8/5/2021;SIN ESPECIFICAR;99;30
8/5/2021;Salta;66;82
8/5/2021;San Juan;70;135
8/5/2021;San Luis;74;333
8/5/2021;Santa Cruz;78;124
8/5/2021;Santa Fe;82;1261
8/5/2021;Santiago del Estero;86;153
8/5/2021;Tierra del Fuego;94;59
8/5/2021;Tucumán;90;195
9/5/2021;Buenos Aires;6;3572
9/5/2021;CABA;2;1534
9/5/2021;Catamarca;10;148
9/5/2021;Chaco;22;118
9/5/2021;Chubut;26;13
9/5/2021;Corrientes;18;246
9/5/2021;Córdoba;14;694
9/5/2021;Entre Ríos;30;152
9/5/2021;Formosa;34;152
9/5/2021;Jujuy;38;35
9/5/2021;La Pampa;42;256
9/5/2021;La Rioja;46;143
9/5/2021;Mendoza;50;231
9/5/2021;Misiones;54;164
9/5/2021;Neuquén;58;238
9/5/2021;Río Negro;62;110
9/5/2021;SIN ESPECIFICAR;99;24
9/5/2021;Salta;66;29
9/5/2021;San Juan;70;26
9/5/2021;San Luis;74;204
9/5/2021;Santa Cruz;78;67
9/5/2021;Santa Fe;82;738
9/5/2021;Santiago del Estero;86;262
9/5/2021;Tierra del Fuego;94;23
9/5/2021;Tucumán;90;202
10/5/2021;Buenos Aires;6;11242
10/5/2021;CABA;2;2351
10/5/2021;Catamarca;10;152
10/5/2021;Chaco;22;281
10/5/2021;Chubut;26;287
10/5/2021;Corrientes;18;216
10/5/2021;Córdoba;14;1999
10/5/2021;Entre Ríos;30;847
10/5/2021;Formosa;34;267
10/5/2021;Jujuy;38;64
10/5/2021;La Pampa;42;660
10/5/2021;La Rioja;46;34
10/5/2021;Mendoza;50;1079
10/5/2021;Misiones;54;126
10/5/2021;Neuquén;58;678
10/5/2021;Río Negro;62;431
10/5/2021;SIN ESPECIFICAR;99;48
10/5/2021;Salta;66;405
10/5/2021;San Juan;70;422
10/5/2021;San Luis;74;393
10/5/2021;Santa Cruz;78;272
10/5/2021;Santa Fe;82;1979
10/5/2021;Santiago del Estero;86;275
10/5/2021;Tierra del Fuego;94;72
10/5/2021;Tucumán;90;834
11/5/2021;Buenos Aires;6;11231
11/5/2021;CABA;2;2914
11/5/2021;Catamarca;10;182
11/5/2021;Chaco;22;444
11/5/2021;Chubut;26;284
11/5/2021;Corrientes;18;31
11/5/2021;Córdoba;14;2848
11/5/2021;Entre Ríos;30;819
11/5/2021;Formosa;34;331
11/5/2021;Jujuy;38;125
11/5/2021;La Pampa;42;657
11/5/2021;La Rioja;46;36
11/5/2021;Mendoza;50;962
11/5/2021;Misiones;54;130
11/5/2021;Neuquén;58;622
11/5/2021;Río Negro;62;487
11/5/2021;SIN ESPECIFICAR;99;46
11/5/2021;Salta;66;341
11/5/2021;San Juan;70;543
11/5/2021;San Luis;74;438
11/5/2021;Santa Cruz;78;289
11/5/2021;Santa Fe;82;2451
11/5/2021;Santiago del Estero;86;298
11/5/2021;Tierra del Fuego;94;106
11/5/2021;Tucumán;90;742
12/5/2021;Buenos Aires;6;9344
12/5/2021;CABA;2;1714
12/5/2021;Catamarca;10;263
12/5/2021;Chaco;22;384
12/5/2021;Chubut;26;223
12/5/2021;Corrientes;18;473
12/5/2021;Córdoba;14;2265
12/5/2021;Entre Ríos;30;657
12/5/2021;Formosa;34;275
12/5/2021;Jujuy;38;94
12/5/2021;La Pampa;42;605
12/5/2021;La Rioja;46;27
12/5/2021;Mendoza;50;850
12/5/2021;Misiones;54;183
12/5/2021;Neuquén;58;367
12/5/2021;Río Negro;62;402
12/5/2021;SIN ESPECIFICAR;99;45
12/5/2021;Salta;66;292
12/5/2021;San Juan;70;437
12/5/2021;San Luis;74;294
12/5/2021;Santa Cruz;78;199
12/5/2021;Santa Fe;82;2248
12/5/2021;Santiago del Estero;86;336
12/5/2021;Tierra del Fuego;94;80
12/5/2021;Tucumán;90;723
13/5/2021;Buenos Aires;6;11197
13/5/2021;CABA;2;2464
13/5/2021;Catamarca;10;222
13/5/2021;Chaco;22;486
13/5/2021;Chubut;26;270
13/5/2021;Corrientes;18;386
13/5/2021;Córdoba;14;3134
13/5/2021;Entre Ríos;30;785
13/5/2021;Formosa;34;150
13/5/2021;Jujuy;38;89
13/5/2021;La Pampa;42;692
13/5/2021;La Rioja;46;47
13/5/2021;Mendoza;50;1084
13/5/2021;Misiones;54;174
13/5/2021;Neuquén;58;688
13/5/2021;Río Negro;62;518
13/5/2021;SIN ESPECIFICAR;99;45
13/5/2021;Salta;66;333
13/5/2021;San Juan;70;631
13/5/2021;San Luis;74;341
13/5/2021;Santa Cruz;78;239
13/5/2021;Santa Fe;82;2286
13/5/2021;Santiago del Estero;86;454
13/5/2021;Tierra del Fuego;94;102
13/5/2021;Tucumán;90;767
14/5/2021;Buenos Aires;6;10796
14/5/2021;CABA;2;2287
14/5/2021;Catamarca;10;317
14/5/2021;Chaco;22;399
14/5/2021;Chubut;26;228
14/5/2021;Corrientes;18;65
14/5/2021;Córdoba;14;2960
14/5/2021;Entre Ríos;30;854
14/5/2021;Formosa;34;289
14/5/2021;Jujuy;38;90
14/5/2021;La Pampa;42;744
14/5/2021;La Rioja;46;107
14/5/2021;Mendoza;50;958
14/5/2021;Misiones;54;165
14/5/2021;Neuquén;58;533
14/5/2021;Río Negro;62;452
14/5/2021;SIN ESPECIFICAR;99;62
14/5/2021;Salta;66;384
14/5/2021;San Juan;70;615
14/5/2021;San Luis;74;13
14/5/2021;Santa Cruz;78;258
14/5/2021;Santa Fe;82;2515
14/5/2021;Santiago del Estero;86;456
14/5/2021;Tierra del Fuego;94;65
14/5/2021;Tucumán;90;779
15/5/2021;Buenos Aires;6;6880
15/5/2021;CABA;2;2404
15/5/2021;Catamarca;10;467
15/5/2021;Chaco;22;304
15/5/2021;Chubut;26;217
15/5/2021;Corrientes;18;16
15/5/2021;Córdoba;14;1807
15/5/2021;Entre Ríos;30;368
15/5/2021;Formosa;34;516
15/5/2021;Jujuy;38;85
15/5/2021;La Pampa;42;384
15/5/2021;La Rioja;46;196
15/5/2021;Mendoza;50;477
15/5/2021;Misiones;54;145
15/5/2021;Neuquén;58;424
15/5/2021;Río Negro;62;308
15/5/2021;SIN ESPECIFICAR;99;37
15/5/2021;Salta;66;97
15/5/2021;San Juan;70;210
15/5/2021;San Luis;74;3
15/5/2021;Santa Cruz;78;212
15/5/2021;Santa Fe;82;1638
15/5/2021;Santiago del Estero;86;385
15/5/2021;Tierra del Fuego;94;70
15/5/2021;Tucumán;90;277
16/5/2021;Buenos Aires;6;4755
16/5/2021;CABA;2;1905
16/5/2021;Catamarca;10;206
16/5/2021;Chaco;22;214
16/5/2021;Chubut;26;58
16/5/2021;Corrientes;18;310
16/5/2021;Córdoba;14;1978
16/5/2021;Entre Ríos;30;214
16/5/2021;Formosa;34;3500
16/5/2021;Jujuy;38;43
16/5/2021;La Pampa;42;438
16/5/2021;La Rioja;46;160
16/5/2021;Mendoza;50;217
16/5/2021;Misiones;54;60
16/5/2021;Neuquén;58;528
16/5/2021;Río Negro;62;147
16/5/2021;SIN ESPECIFICAR;99;30
16/5/2021;Salta;66;33
16/5/2021;San Juan;70;243
16/5/2021;San Luis;74;1
16/5/2021;Santa Cruz;78;163
16/5/2021;Santa Fe;82;1142
16/5/2021;Santiago del Estero;86;358
16/5/2021;Tierra del Fuego;94;26
16/5/2021;Tucumán;90;258
17/5/2021;Buenos Aires;6;14550
17/5/2021;CABA;2;3430
17/5/2021;Catamarca;10;288
17/5/2021;Chaco;22;611
17/5/2021;Chubut;26;348
17/5/2021;Corrientes;18;293
17/5/2021;Córdoba;14;3130
17/5/2021;Entre Ríos;30;1114
17/5/2021;Formosa;34;3296
17/5/2021;Jujuy;38;99
17/5/2021;La Pampa;42;907
17/5/2021;La Rioja;46;280
17/5/2021;Mendoza;50;1395
17/5/2021;Misiones;54;142
17/5/2021;Neuquén;58;828
17/5/2021;Río Negro;62;605
17/5/2021;SIN ESPECIFICAR;99;67
17/5/2021;Salta;66;528
17/5/2021;San Juan;70;658
17/5/2021;San Luis;74;26
17/5/2021;Santa Cruz;78;319
17/5/2021;Santa Fe;82;2707
17/5/2021;Santiago del Estero;86;491
17/5/2021;Tierra del Fuego;94;76
17/5/2021;Tucumán;90;1300
18/5/2021;Buenos Aires;6;14350
18/5/2021;CABA;2;3198
18/5/2021;Catamarca;10;429
18/5/2021;Chaco;22;608
18/5/2021;Chubut;26;359
18/5/2021;Corrientes;18;1123
18/5/2021;Córdoba;14;4210
18/5/2021;Entre Ríos;30;1044
18/5/2021;Formosa;34;2777
18/5/2021;Jujuy;38;159
18/5/2021;La Pampa;42;874
18/5/2021;La Rioja;46;141
18/5/2021;Mendoza;50;1213
18/5/2021;Misiones;54;169
18/5/2021;Neuquén;58;770
18/5/2021;Río Negro;62;572
18/5/2021;SIN ESPECIFICAR;99;65
18/5/2021;Salta;66;535
18/5/2021;San Juan;70;785
18/5/2021;San Luis;74;222
18/5/2021;Santa Cruz;78;358
18/5/2021;Santa Fe;82;3248
18/5/2021;Santiago del Estero;86;579
18/5/2021;Tierra del Fuego;94;106
18/5/2021;Tucumán;90;1106
19/5/2021;Buenos Aires;6;14261
19/5/2021;CABA;2;2982
19/5/2021;Catamarca;10;295
19/5/2021;Chaco;22;591
19/5/2021;Chubut;26;382
19/5/2021;Corrientes;18;289
19/5/2021;Córdoba;14;3199
19/5/2021;Entre Ríos;30;1044
19/5/2021;Formosa;34;2818
19/5/2021;Jujuy;38;129
19/5/2021;La Pampa;42;804
19/5/2021;La Rioja;46;79
19/5/2021;Mendoza;50;978
19/5/2021;Misiones;54;160
19/5/2021;Neuquén;58;747
19/5/2021;Río Negro;62;603
19/5/2021;SIN ESPECIFICAR;99;56
19/5/2021;Salta;66;634
19/5/2021;San Juan;70;612
19/5/2021;San Luis;74;791
19/5/2021;Santa Cruz;78;353
19/5/2021;Santa Fe;82;3192
19/5/2021;Santiago del Estero;86;687
19/5/2021;Tierra del Fuego;94;98
19/5/2021;Tucumán;90;891
20/5/2021;Buenos Aires;6;14075
20/5/2021;CABA;2;2614
20/5/2021;Catamarca;10;354
20/5/2021;Chaco;22;749
20/5/2021;Chubut;26;421
20/5/2021;Corrientes;18;756
20/5/2021;Córdoba;14;3795
20/5/2021;Entre Ríos;30;1062
20/5/2021;Formosa;34;1048
20/5/2021;Jujuy;38;159
20/5/2021;La Pampa;42;833
20/5/2021;La Rioja;46;171
20/5/2021;Mendoza;50;1231
20/5/2021;Misiones;54;162
20/5/2021;Neuquén;58;893
20/5/2021;Río Negro;62;664
20/5/2021;SIN ESPECIFICAR;99;57
20/5/2021;Salta;66;649
20/5/2021;San Juan;70;590
20/5/2021;San Luis;74;730
20/5/2021;Santa Cruz;78;306
20/5/2021;Santa Fe;82;3352
20/5/2021;Santiago del Estero;86;692
20/5/2021;Tierra del Fuego;94;70
20/5/2021;Tucumán;90;876
21/5/2021;Buenos Aires;6;13312
21/5/2021;CABA;2;3169
21/5/2021;Catamarca;10;394
21/5/2021;Chaco;22;706
21/5/2021;Chubut;26;297
21/5/2021;Corrientes;18;691
21/5/2021;Córdoba;14;4582
21/5/2021;Entre Ríos;30;988
21/5/2021;Formosa;34;1174
21/5/2021;Jujuy;38;136
21/5/2021;La Pampa;42;796
21/5/2021;La Rioja;46;89
21/5/2021;Mendoza;50;1095
21/5/2021;Misiones;54;245
21/5/2021;Neuquén;58;779
21/5/2021;Río Negro;62;720
21/5/2021;SIN ESPECIFICAR;99;55
21/5/2021;Salta;66;570
21/5/2021;San Juan;70;635
21/5/2021;San Luis;74;481
21/5/2021;Santa Cruz;78;283
21/5/2021;Santa Fe;82;3318
21/5/2021;Santiago del Estero;86;813
21/5/2021;Tierra del Fuego;94;80
21/5/2021;Tucumán;90;1654
22/5/2021;Buenos Aires;6;8373
22/5/2021;CABA;2;2351
22/5/2021;Catamarca;10;165
22/5/2021;Chaco;22;543
22/5/2021;Chubut;26;246
22/5/2021;Corrientes;18;3778
22/5/2021;Córdoba;14;3673
22/5/2021;Entre Ríos;30;676
22/5/2021;Formosa;34;932
22/5/2021;Jujuy;38;153
22/5/2021;La Pampa;42;531
22/5/2021;La Rioja;46;162
22/5/2021;Mendoza;50;594
22/5/2021;Misiones;54;167
22/5/2021;Neuquén;58;871
22/5/2021;Río Negro;62;407
22/5/2021;SIN ESPECIFICAR;99;28
22/5/2021;Salta;66;398
22/5/2021;San Juan;70;317
22/5/2021;San Luis;74;289
22/5/2021;Santa Cruz;78;128
22/5/2021;Santa Fe;82;2413
22/5/2021;Santiago del Estero;86;540
22/5/2021;Tierra del Fuego;94;66
22/5/2021;Tucumán;90;450
23/5/2021;Buenos Aires;6;5684
23/5/2021;CABA;2;1714
23/5/2021;Catamarca;10;423
23/5/2021;Chaco;22;388
23/5/2021;Chubut;26;157
23/5/2021;Corrientes;18;241
23/5/2021;Córdoba;14;2559
23/5/2021;Entre Ríos;30;433
23/5/2021;Formosa;34;692
23/5/2021;Jujuy;38;54
23/5/2021;La Pampa;42;482
23/5/2021;La Rioja;46;221
23/5/2021;Mendoza;50;251
23/5/2021;Misiones;54;34
23/5/2021;Neuquén;58;679
23/5/2021;Río Negro;62;206
23/5/2021;SIN ESPECIFICAR;99;16
23/5/2021;Salta;66;203
23/5/2021;San Juan;70;266
23/5/2021;San Luis;74;275
23/5/2021;Santa Cruz;78;100
23/5/2021;Santa Fe;82;1377
23/5/2021;Santiago del Estero;86;376
23/5/2021;Tierra del Fuego;94;11
23/5/2021;Tucumán;90;489
24/5/2021;Buenos Aires;6;9225
24/5/2021;CABA;2;2204
24/5/2021;Catamarca;10;370
24/5/2021;Chaco;22;656
24/5/2021;Chubut;26;238
24/5/2021;Corrientes;18;210
24/5/2021;Córdoba;14;3079
24/5/2021;Entre Ríos;30;897
24/5/2021;Formosa;34;858
